student_id,week_number,program_code,module_title,semester,academic_year,attendance_rate,participation_score,academic_engagement,social_engagement,stress_level,module_difficulty,module_social_requirements,module_creativity_requirements,personality_conscientiousness,personality_extraversion,motivation_academic_drive,motivation_social_connection
1,1,2.4.24,"Elements of Ritual: Object, Word, Movement, Space",2,1046-47,0.5445300846219641,0.6104978649424144,0.6927095617930865,0.7412256291222319,0.4231716908108073,0.3,0.71,0.73,0.5820457481218803,0.8305095587111947,0.5217727614853495,0.8865639548751579
1,2,2.4.24,"What Is a Ceremony? Structures, Symbols, Intentions",1,1046-47,0.4181333636813766,0.5940908452829989,0.5154123391475685,0.737924043642448,0.5243942173728865,0.37,0.76,0.7,0.5820457481218803,0.8305095587111947,0.5217727614853495,0.8865639548751579
1,2,2.4.24,"Elements of Ritual: Object, Word, Movement, Space",2,1046-47,0.3943592552937829,0.5972187392150192,0.7029891698009493,0.7263295351619156,0.5535635417096899,0.3,0.71,0.73,0.5820457481218803,0.8305095587111947,0.5217727614853495,0.8865639548751579
1,3,2.4.24,"What Is a Ceremony? Structures, Symbols, Intentions",1,1046-47,0.4472986277610731,0.6176082522819466,0.5916079359560783,0.6661350366390645,0.556977597430278,0.37,0.76,0.7,0.5820457481218803,0.8305095587111947,0.5217727614853495,0.8865639548751579
1,3,2.4.24,"Elements of Ritual: Object, Word, Movement, Space",2,1046-47,0.4004625824819523,0.520055772535802,0.5717682829405051,0.7172939376246428,0.5953176313595431,0.3,0.71,0.73,0.5820457481218803,0.8305095587111947,0.5217727614853495,0.8865639548751579
1,4,2.4.24,"What Is a Ceremony? Structures, Symbols, Intentions",1,1046-47,0.6769823825963704,0.8476698502859553,0.8826571411356146,0.95,0.2962021207186576,0.37,0.76,0.7,0.5820457481218803,0.8305095587111947,0.5217727614853495,0.8865639548751579
1,4,2.4.24,"Elements of Ritual: Object, Word, Movement, Space",2,1046-47,0.6977772217066133,0.8467369247856027,0.8015094541929759,0.95,0.3485176610284593,0.3,0.71,0.73,0.5820457481218803,0.8305095587111947,0.5217727614853495,0.8865639548751579
1,5,2.4.24,"What Is a Ceremony? Structures, Symbols, Intentions",1,1046-47,0.741543601267136,0.8533280248812355,0.95,0.95,0.2720906984380591,0.37,0.76,0.7,0.5820457481218803,0.8305095587111947,0.5217727614853495,0.8865639548751579
1,5,2.4.24,"Elements of Ritual: Object, Word, Movement, Space",2,1046-47,0.7743201441450411,0.8236970521658722,0.9312661573534152,0.95,0.2096992240574395,0.3,0.71,0.73,0.5820457481218803,0.8305095587111947,0.5217727614853495,0.8865639548751579
1,6,2.4.24,"What Is a Ceremony? Structures, Symbols, Intentions",1,1046-47,0.4203739037566686,0.7270047102846156,0.7012238517119314,0.7643963127558504,0.5702676775357803,0.37,0.76,0.7,0.5820457481218803,0.8305095587111947,0.5217727614853495,0.8865639548751579
1,6,2.4.24,"Elements of Ritual: Object, Word, Movement, Space",2,1046-47,0.5475192082293039,0.6204191758881266,0.807051830454394,0.8643331479628522,0.4454857399107456,0.3,0.71,0.73,0.5820457481218803,0.8305095587111947,0.5217727614853495,0.8865639548751579
1,7,2.4.24,"What Is a Ceremony? Structures, Symbols, Intentions",1,1046-47,0.5046038536010047,0.6950734961193357,0.7171929325954971,0.7574393548766591,0.6348078423663763,0.37,0.76,0.7,0.5820457481218803,0.8305095587111947,0.5217727614853495,0.8865639548751579
1,7,2.4.24,"Elements of Ritual: Object, Word, Movement, Space",2,1046-47,0.4560280550535837,0.6127579540915125,0.6161922043725345,0.678475988170887,0.6201638898258829,0.3,0.71,0.73,0.5820457481218803,0.8305095587111947,0.5217727614853495,0.8865639548751579
1,8,2.4.24,"What Is a Ceremony? Structures, Symbols, Intentions",1,1046-47,0.7271828847057926,0.7962509903697241,0.9273849778837884,0.95,0.250618728232764,0.37,0.76,0.7,0.5820457481218803,0.8305095587111947,0.5217727614853495,0.8865639548751579
1,8,2.4.24,"Elements of Ritual: Object, Word, Movement, Space",2,1046-47,0.7094053847359608,0.9398029665790468,0.8086734063816383,0.95,0.3332983182131853,0.3,0.71,0.73,0.5820457481218803,0.8305095587111947,0.5217727614853495,0.8865639548751579
1,9,2.4.24,"What Is a Ceremony? Structures, Symbols, Intentions",1,1046-47,0.5066305891039531,0.6317076094389178,0.6249639367715571,0.7490533130383481,0.4004650785262281,0.37,0.76,0.7,0.5820457481218803,0.8305095587111947,0.5217727614853495,0.8865639548751579
1,9,2.4.24,"Elements of Ritual: Object, Word, Movement, Space",2,1046-47,0.59171958892985,0.7997025689020113,0.7022775069984079,0.8530714184722473,0.3850757448447106,0.3,0.71,0.73,0.5820457481218803,0.8305095587111947,0.5217727614853495,0.8865639548751579
1,10,2.4.24,"What Is a Ceremony? Structures, Symbols, Intentions",1,1046-47,0.3091590835691877,0.728243674866081,0.5967686207444696,0.8046495915140339,0.6809847205396475,0.37,0.76,0.7,0.5820457481218803,0.8305095587111947,0.5217727614853495,0.8865639548751579
1,10,2.4.24,"Elements of Ritual: Object, Word, Movement, Space",2,1046-47,0.4676712251791926,0.6683681040329073,0.6534098406135866,0.7731032373533473,0.7336908903823819,0.3,0.71,0.73,0.5820457481218803,0.8305095587111947,0.5217727614853495,0.8865639548751579
1,11,2.4.24,"What Is a Ceremony? Structures, Symbols, Intentions",1,1046-47,0.4003167384883834,0.7205036726528892,0.5981904489922591,0.7796028770110457,0.6974609506117878,0.37,0.76,0.7,0.5820457481218803,0.8305095587111947,0.5217727614853495,0.8865639548751579
1,11,2.4.24,"Elements of Ritual: Object, Word, Movement, Space",2,1046-47,0.3435467178715182,0.696815326369407,0.6703783030887546,0.9258224751659488,0.7700365832395749,0.3,0.71,0.73,0.5820457481218803,0.8305095587111947,0.5217727614853495,0.8865639548751579
1,12,2.4.24,"What Is a Ceremony? Structures, Symbols, Intentions",1,1046-47,0.320969963611569,0.6327158975622603,0.5766637154889216,0.6880428767352491,0.6823201968978676,0.37,0.76,0.7,0.5820457481218803,0.8305095587111947,0.5217727614853495,0.8865639548751579
1,12,2.4.24,"Elements of Ritual: Object, Word, Movement, Space",2,1046-47,0.2545382631132431,0.5286550750176049,0.522528667881712,0.6727469795494274,0.8339068114061712,0.3,0.71,0.73,0.5820457481218803,0.8305095587111947,0.5217727614853495,0.8865639548751579
2,1,3.3.31,Foundations of Systems and Frameworks,1,1046-47,0.7243590680137091,0.7779740542526973,0.95,0.8815135441490962,0.4104784371310389,0.26,0.54,0.75,0.4516566351370807,0.7946384285364502,0.9021523815971572,0.6862836916682432
2,1,3.3.31,Mapping Knowledge: Visualisation and Vocabulary,2,1046-47,0.7327647706434465,0.7351297821130317,0.95,0.7953469018333041,0.3620169597370434,0.44,0.57,0.74,0.4516566351370807,0.7946384285364502,0.9021523815971572,0.6862836916682432
2,2,3.3.31,Foundations of Systems and Frameworks,1,1046-47,0.5513975883085975,0.5102922902226972,0.8587292804208031,0.6468643391462877,0.5779203156590345,0.26,0.54,0.75,0.4516566351370807,0.7946384285364502,0.9021523815971572,0.6862836916682432
2,2,3.3.31,Mapping Knowledge: Visualisation and Vocabulary,2,1046-47,0.7150193184326679,0.5574545682511304,0.8044698485581337,0.7131079597295943,0.5026136895802422,0.44,0.57,0.74,0.4516566351370807,0.7946384285364502,0.9021523815971572,0.6862836916682432
2,3,3.3.31,Foundations of Systems and Frameworks,1,1046-47,0.6799392528438024,0.6411828686347429,0.8628491724582477,0.8465114385380547,0.4216601027971277,0.26,0.54,0.75,0.4516566351370807,0.7946384285364502,0.9021523815971572,0.6862836916682432
2,3,3.3.31,Mapping Knowledge: Visualisation and Vocabulary,2,1046-47,0.757074629190442,0.7075224027478162,0.8989890177077311,0.8510035099030118,0.3993160215494061,0.44,0.57,0.74,0.4516566351370807,0.7946384285364502,0.9021523815971572,0.6862836916682432
2,4,3.3.31,Foundations of Systems and Frameworks,1,1046-47,0.5209658196180718,0.5554188781588426,0.6580251777484163,0.6499334055996412,0.6283334658391692,0.26,0.54,0.75,0.4516566351370807,0.7946384285364502,0.9021523815971572,0.6862836916682432
2,4,3.3.31,Mapping Knowledge: Visualisation and Vocabulary,2,1046-47,0.6147301698380322,0.6045129870153577,0.7412944873505077,0.6967161730087773,0.5585908420078003,0.44,0.57,0.74,0.4516566351370807,0.7946384285364502,0.9021523815971572,0.6862836916682432
2,5,3.3.31,Foundations of Systems and Frameworks,1,1046-47,0.4517869386660706,0.5020972565269213,0.6797888113486371,0.5711619617895491,0.6331763107820907,0.26,0.54,0.75,0.4516566351370807,0.7946384285364502,0.9021523815971572,0.6862836916682432
2,5,3.3.31,Mapping Knowledge: Visualisation and Vocabulary,2,1046-47,0.4842896188506954,0.4804169450866488,0.6979351721145983,0.5116100170005317,0.7348303399515707,0.44,0.57,0.74,0.4516566351370807,0.7946384285364502,0.9021523815971572,0.6862836916682432
2,6,3.3.31,Foundations of Systems and Frameworks,1,1046-47,0.527245114465514,0.5655823677503182,0.7340669552687202,0.6873935426745169,0.6214649125176398,0.26,0.54,0.75,0.4516566351370807,0.7946384285364502,0.9021523815971572,0.6862836916682432
2,6,3.3.31,Mapping Knowledge: Visualisation and Vocabulary,2,1046-47,0.5439072894935553,0.5788986396888947,0.8363341541320845,0.7450121338929302,0.5547794215634727,0.44,0.57,0.74,0.4516566351370807,0.7946384285364502,0.9021523815971572,0.6862836916682432
2,7,3.3.31,Foundations of Systems and Frameworks,1,1046-47,0.5327880030713018,0.4989388799342186,0.7086847211086887,0.5740685373662985,0.7468008871146523,0.26,0.54,0.75,0.4516566351370807,0.7946384285364502,0.9021523815971572,0.6862836916682432
2,7,3.3.31,Mapping Knowledge: Visualisation and Vocabulary,2,1046-47,0.4996019903592892,0.5165191737560352,0.7068303512696967,0.5008778184795625,0.725157131858238,0.44,0.57,0.74,0.4516566351370807,0.7946384285364502,0.9021523815971572,0.6862836916682432
2,8,3.3.31,Foundations of Systems and Frameworks,1,1046-47,0.4273653586603901,0.5790639944153937,0.7273383803442718,0.6428227894873845,0.7940007623283444,0.26,0.54,0.75,0.4516566351370807,0.7946384285364502,0.9021523815971572,0.6862836916682432
2,8,3.3.31,Mapping Knowledge: Visualisation and Vocabulary,2,1046-47,0.4912663995602839,0.4644920649946101,0.6771812893769082,0.5137371138266044,0.7693540643978716,0.44,0.57,0.74,0.4516566351370807,0.7946384285364502,0.9021523815971572,0.6862836916682432
2,9,3.3.31,Foundations of Systems and Frameworks,1,1046-47,0.7065503957005137,0.6488928267701036,0.9065252085994796,0.7204276452359378,0.4525606688520717,0.26,0.54,0.75,0.4516566351370807,0.7946384285364502,0.9021523815971572,0.6862836916682432
2,9,3.3.31,Mapping Knowledge: Visualisation and Vocabulary,2,1046-47,0.6482386591635302,0.6935346148617498,0.8814033315754883,0.7577575299740508,0.4592654903219679,0.44,0.57,0.74,0.4516566351370807,0.7946384285364502,0.9021523815971572,0.6862836916682432
2,10,3.3.31,Foundations of Systems and Frameworks,1,1046-47,0.6125565590139055,0.6678770066852765,0.95,0.7471348622048997,0.6112037604607703,0.26,0.54,0.75,0.4516566351370807,0.7946384285364502,0.9021523815971572,0.6862836916682432
2,10,3.3.31,Mapping Knowledge: Visualisation and Vocabulary,2,1046-47,0.6162360471110417,0.6267066799594507,0.95,0.8854383067808838,0.5843584244206069,0.44,0.57,0.74,0.4516566351370807,0.7946384285364502,0.9021523815971572,0.6862836916682432
2,11,3.3.31,Foundations of Systems and Frameworks,1,1046-47,0.5500253032720356,0.4831544378756939,0.7527121641373445,0.6573291508379348,0.7126013765355186,0.26,0.54,0.75,0.4516566351370807,0.7946384285364502,0.9021523815971572,0.6862836916682432
2,11,3.3.31,Mapping Knowledge: Visualisation and Vocabulary,2,1046-47,0.5479776825187883,0.6098528256670284,0.8462669073731001,0.7366310354338339,0.6602102328964546,0.44,0.57,0.74,0.4516566351370807,0.7946384285364502,0.9021523815971572,0.6862836916682432
2,12,3.3.31,Foundations of Systems and Frameworks,1,1046-47,0.4028678433044381,0.4381872323856716,0.6331258088161644,0.4435624017217346,0.95,0.26,0.54,0.75,0.4516566351370807,0.7946384285364502,0.9021523815971572,0.6862836916682432
2,12,3.3.31,Mapping Knowledge: Visualisation and Vocabulary,2,1046-47,0.380282399066597,0.2767777046658912,0.738002092147801,0.5209453587201179,0.95,0.44,0.57,0.74,0.4516566351370807,0.7946384285364502,0.9021523815971572,0.6862836916682432
3,1,4.3.39,Rooted Reasoning: Foundations of Elven Moral Thought,1,1046-47,0.8155925714614469,0.5235055782006784,0.95,0.5893928088345953,0.3310691186996801,0.42,0.66,0.75,0.8123230572872187,0.573114876910689,0.7768193382371101,0.7094609482065821
3,1,4.3.39,Harmonies and Hierarchies: Structures of Elven Governance,2,1046-47,0.8756095244808193,0.5068840809656432,0.8881185706334905,0.7262926710291058,0.4288156559273929,0.55,0.62,0.74,0.8123230572872187,0.573114876910689,0.7768193382371101,0.7094609482065821
3,2,4.3.39,Rooted Reasoning: Foundations of Elven Moral Thought,1,1046-47,0.8308585463899556,0.4677817890499694,0.7492080114956597,0.460209323919209,0.4840563489849764,0.42,0.66,0.75,0.8123230572872187,0.573114876910689,0.7768193382371101,0.7094609482065821
3,2,4.3.39,Harmonies and Hierarchies: Structures of Elven Governance,2,1046-47,0.6204963226241398,0.4832039829670269,0.8815912634399792,0.5806304492437402,0.4761342912073906,0.55,0.62,0.74,0.8123230572872187,0.573114876910689,0.7768193382371101,0.7094609482065821
3,3,4.3.39,Rooted Reasoning: Foundations of Elven Moral Thought,1,1046-47,0.7546083128535181,0.5239561533174116,0.8421467243965004,0.6064319975723231,0.366964770134505,0.42,0.66,0.75,0.8123230572872187,0.573114876910689,0.7768193382371101,0.7094609482065821
3,3,4.3.39,Harmonies and Hierarchies: Structures of Elven Governance,2,1046-47,0.7806259626185178,0.4845393467720825,0.7641891658945431,0.6277876984005031,0.486448622395141,0.55,0.62,0.74,0.8123230572872187,0.573114876910689,0.7768193382371101,0.7094609482065821
3,4,4.3.39,Rooted Reasoning: Foundations of Elven Moral Thought,1,1046-47,0.5604060913490486,0.3152543558678319,0.6965967043243312,0.4539514817492472,0.596186568602913,0.42,0.66,0.75,0.8123230572872187,0.573114876910689,0.7768193382371101,0.7094609482065821
3,4,4.3.39,Harmonies and Hierarchies: Structures of Elven Governance,2,1046-47,0.6295514822904301,0.4339423852722761,0.8031311165328707,0.5119055253833565,0.56679932133284,0.55,0.62,0.74,0.8123230572872187,0.573114876910689,0.7768193382371101,0.7094609482065821
3,5,4.3.39,Rooted Reasoning: Foundations of Elven Moral Thought,1,1046-47,0.7423601905579812,0.493497394760212,0.7431542684933452,0.5698285933162013,0.5302538003638858,0.42,0.66,0.75,0.8123230572872187,0.573114876910689,0.7768193382371101,0.7094609482065821
3,5,4.3.39,Harmonies and Hierarchies: Structures of Elven Governance,2,1046-47,0.6805489704446308,0.4419994907356724,0.7099935929867925,0.5620479189514928,0.614371925010425,0.55,0.62,0.74,0.8123230572872187,0.573114876910689,0.7768193382371101,0.7094609482065821
3,6,4.3.39,Rooted Reasoning: Foundations of Elven Moral Thought,1,1046-47,0.8812458186686395,0.7201387158555209,0.95,0.9084803843031152,0.397783897114938,0.42,0.66,0.75,0.8123230572872187,0.573114876910689,0.7768193382371101,0.7094609482065821
3,6,4.3.39,Harmonies and Hierarchies: Structures of Elven Governance,2,1046-47,0.871132277700381,0.6387791604047679,0.95,0.7872504134200333,0.3953120084857023,0.55,0.62,0.74,0.8123230572872187,0.573114876910689,0.7768193382371101,0.7094609482065821
3,7,4.3.39,Rooted Reasoning: Foundations of Elven Moral Thought,1,1046-47,0.6072332797591842,0.4855412780772083,0.7666394747276284,0.5408800765727423,0.5952600771819954,0.42,0.66,0.75,0.8123230572872187,0.573114876910689,0.7768193382371101,0.7094609482065821
3,7,4.3.39,Harmonies and Hierarchies: Structures of Elven Governance,2,1046-47,0.6809267671670701,0.4221620086372951,0.8238826653455628,0.5296852865944846,0.6543271938820758,0.55,0.62,0.74,0.8123230572872187,0.573114876910689,0.7768193382371101,0.7094609482065821
3,8,4.3.39,Rooted Reasoning: Foundations of Elven Moral Thought,1,1046-47,0.7033279951319754,0.5347782890679244,0.7931085927961207,0.6424737494608591,0.4274208108314353,0.42,0.66,0.75,0.8123230572872187,0.573114876910689,0.7768193382371101,0.7094609482065821
3,8,4.3.39,Harmonies and Hierarchies: Structures of Elven Governance,2,1046-47,0.6951920963120134,0.5111119993697768,0.848541115847389,0.7196636596664616,0.518221863134517,0.55,0.62,0.74,0.8123230572872187,0.573114876910689,0.7768193382371101,0.7094609482065821
3,9,4.3.39,Rooted Reasoning: Foundations of Elven Moral Thought,1,1046-47,0.68474198764921,0.3526261610047387,0.6339333534905456,0.4183977671745869,0.6046431119127214,0.42,0.66,0.75,0.8123230572872187,0.573114876910689,0.7768193382371101,0.7094609482065821
3,9,4.3.39,Harmonies and Hierarchies: Structures of Elven Governance,2,1046-47,0.6313438510513647,0.4290739038737163,0.7199204861454507,0.5157487223981392,0.586125066587603,0.55,0.62,0.74,0.8123230572872187,0.573114876910689,0.7768193382371101,0.7094609482065821
3,10,4.3.39,Rooted Reasoning: Foundations of Elven Moral Thought,1,1046-47,0.7719920068116333,0.3923251534809049,0.8623805323465882,0.5755517077131508,0.7522388046131282,0.42,0.66,0.75,0.8123230572872187,0.573114876910689,0.7768193382371101,0.7094609482065821
3,10,4.3.39,Harmonies and Hierarchies: Structures of Elven Governance,2,1046-47,0.7050941286728578,0.2622408588575621,0.7705812428569128,0.503021882862461,0.8371985756082785,0.55,0.62,0.74,0.8123230572872187,0.573114876910689,0.7768193382371101,0.7094609482065821
3,11,4.3.39,Rooted Reasoning: Foundations of Elven Moral Thought,1,1046-47,0.95,0.7175083618720289,0.95,0.7705832162897289,0.4029915304046076,0.42,0.66,0.75,0.8123230572872187,0.573114876910689,0.7768193382371101,0.7094609482065821
3,11,4.3.39,Harmonies and Hierarchies: Structures of Elven Governance,2,1046-47,0.95,0.6184080214691623,0.95,0.7944358589299173,0.4935985606959416,0.55,0.62,0.74,0.8123230572872187,0.573114876910689,0.7768193382371101,0.7094609482065821
3,12,4.3.39,Rooted Reasoning: Foundations of Elven Moral Thought,1,1046-47,0.908918143972471,0.5648380245818643,0.95,0.7804159079266645,0.4939768505987277,0.42,0.66,0.75,0.8123230572872187,0.573114876910689,0.7768193382371101,0.7094609482065821
3,12,4.3.39,Harmonies and Hierarchies: Structures of Elven Governance,2,1046-47,0.9094280722584498,0.6458645806691633,0.95,0.7833161951467321,0.5043641344701267,0.55,0.62,0.74,0.8123230572872187,0.573114876910689,0.7768193382371101,0.7094609482065821
4,1,2.2.18,"Plant Allies: Identification, Ethics, and Harvesting",1,1046-47,0.7418972901896527,0.6387068065329797,0.6265358908299776,0.7182792821584097,0.443710249956683,0.35,0.73,0.64,0.7590888807137881,0.8415346248162882,0.654394772669994,0.7242123757098973
4,1,2.2.18,"Introduction to Energy Work: Hands, Breath, Field",2,1046-47,0.7751065791324518,0.6893361376370462,0.5656254861769708,0.8345965298273608,0.4460329206388435,0.3,0.74,0.64,0.7590888807137881,0.8415346248162882,0.654394772669994,0.7242123757098973
4,2,2.2.18,"Plant Allies: Identification, Ethics, and Harvesting",1,1046-47,0.5734335939010119,0.6012733665926228,0.5295895715226528,0.6750264022256074,0.499056671954169,0.35,0.73,0.64,0.7590888807137881,0.8415346248162882,0.654394772669994,0.7242123757098973
4,2,2.2.18,"Introduction to Energy Work: Hands, Breath, Field",2,1046-47,0.596651681997514,0.5090403670657949,0.5063768362884926,0.7196514439555239,0.5853692805488762,0.3,0.74,0.64,0.7590888807137881,0.8415346248162882,0.654394772669994,0.7242123757098973
4,3,2.2.18,"Plant Allies: Identification, Ethics, and Harvesting",1,1046-47,0.8178354661045337,0.8065072673488799,0.6923309362710959,0.8773896633768482,0.3130752287594716,0.35,0.73,0.64,0.7590888807137881,0.8415346248162882,0.654394772669994,0.7242123757098973
4,3,2.2.18,"Introduction to Energy Work: Hands, Breath, Field",2,1046-47,0.8693665764384606,0.821645425876002,0.7161011822785822,0.8333263020351447,0.3502124931428669,0.3,0.74,0.64,0.7590888807137881,0.8415346248162882,0.654394772669994,0.7242123757098973
4,4,2.2.18,"Plant Allies: Identification, Ethics, and Harvesting",1,1046-47,0.95,0.95,0.9057650653153037,0.95,0.1188899294425586,0.35,0.73,0.64,0.7590888807137881,0.8415346248162882,0.654394772669994,0.7242123757098973
4,4,2.2.18,"Introduction to Energy Work: Hands, Breath, Field",2,1046-47,0.95,0.95,0.924045639843384,0.95,0.1121108117311708,0.3,0.74,0.64,0.7590888807137881,0.8415346248162882,0.654394772669994,0.7242123757098973
4,5,2.2.18,"Plant Allies: Identification, Ethics, and Harvesting",1,1046-47,0.8078145443336794,0.7277367071155708,0.683274868600406,0.95,0.2758582768188922,0.35,0.73,0.64,0.7590888807137881,0.8415346248162882,0.654394772669994,0.7242123757098973
4,5,2.2.18,"Introduction to Energy Work: Hands, Breath, Field",2,1046-47,0.8148795280966268,0.8941528776359614,0.680226960562022,0.95,0.3020177474366111,0.3,0.74,0.64,0.7590888807137881,0.8415346248162882,0.654394772669994,0.7242123757098973
