student_id,academic_year,week_number,module_code,semester,total_sessions,attended_sessions,vle_logins,vle_resource_views,vle_forum_posts,vle_mean_login_time
25000,1051-52,11,422203,2,4,2,4,14,1,19:55
25000,1051-52,12,422201,1,4,2,11,47,0,13:35
25000,1051-52,12,422204,2,3,2,9,37,3,14:03
25000,1051-52,12,422202,1,3,2,4,16,2,18:37
25000,1051-52,12,422203,2,4,3,7,26,0,02:28
25001,1051-52,1,4241004,2,3,3,0,0,0,13:52
25001,1051-52,1,4241001,1,4,3,0,0,0,14:05
25001,1051-52,1,4241003,2,3,2,0,0,0,12:30
25001,1051-52,1,4241002,1,4,3,0,0,0,15:20
25001,1051-52,2,4241004,2,3,3,1,2,0,16:02
25001,1051-52,2,4241001,1,4,4,0,0,1,13:07
25001,1051-52,2,4241003,2,3,3,1,2,1,16:26
25001,1051-52,2,4241002,1,4,4,2,4,1,10:50
25001,1051-52,3,4241004,2,3,3,3,6,0,11:42
25001,1051-52,3,4241001,1,4,3,0,0,0,11:56
25001,1051-52,3,4241003,2,3,2,0,0,1,14:29
25001,1051-52,3,4241002,1,4,3,1,2,2,12:40
25001,1051-52,4,4241004,2,3,3,0,0,2,14:19
25001,1051-52,4,4241001,1,4,4,0,0,1,13:06
25001,1051-52,4,4241003,2,3,3,1,2,0,15:22
25001,1051-52,4,4241002,1,4,4,2,4,6,12:02
25001,1051-52,5,4241004,2,3,3,0,0,1,13:57
25001,1051-52,5,4241001,1,4,4,0,0,3,09:18
25001,1051-52,5,4241003,2,3,3,1,2,0,13:43
25001,1051-52,5,4241002,1,4,3,1,2,2,13:54
25001,1051-52,6,4241004,2,3,2,1,3,3,14:05
25001,1051-52,6,4241001,1,4,3,1,3,2,16:17
25001,1051-52,6,4241003,2,3,2,0,0,0,17:45
25001,1051-52,6,4241002,1,4,3,1,3,0,15:31
25001,1051-52,7,4241004,2,3,2,0,0,0,14:27
25001,1051-52,7,4241001,1,4,3,1,3,0,17:01
25001,1051-52,7,4241003,2,3,2,2,5,1,16:39
25001,1051-52,7,4241002,1,4,3,1,3,1,14:43
25001,1051-52,8,4241004,2,3,2,0,0,1,15:24
25001,1051-52,8,4241001,1,4,2,1,3,1,15:17
25001,1051-52,8,4241003,2,3,2,1,3,1,11:16
25001,1051-52,8,4241002,1,4,2,0,0,1,15:20
25001,1051-52,9,4241004,2,3,3,0,0,2,15:09
25001,1051-52,9,4241001,1,4,3,1,2,1,15:32
25001,1051-52,9,4241003,2,3,3,2,4,0,15:25
25001,1051-52,9,4241002,1,4,4,1,2,1,14:51
25001,1051-52,10,4241004,2,3,2,0,0,2,11:46
25001,1051-52,10,4241001,1,4,3,0,0,1,15:48
25001,1051-52,10,4241003,2,3,2,0,0,0,15:12
25001,1051-52,10,4241002,1,4,4,0,0,0,15:39
25001,1051-52,11,4241004,2,3,2,1,4,0,15:47
25001,1051-52,11,4241001,1,4,3,0,0,0,15:56
25001,1051-52,11,4241003,2,3,2,2,7,3,17:16
25001,1051-52,11,4241002,1,4,3,0,0,1,12:41
25001,1051-52,12,4241004,2,3,2,0,0,0,16:10
25001,1051-52,12,4241001,1,4,3,1,4,2,16:22
25001,1051-52,12,4241003,2,3,2,1,4,2,16:01
25001,1051-52,12,4241002,1,4,3,0,0,1,17:12
25002,1051-52,1,452501,1,4,3,12,28,4,17:55
25002,1051-52,1,452402,1,4,3,7,14,5,21:04
25002,1051-52,2,452501,1,4,3,9,22,3,13:49
25002,1051-52,2,452402,1,4,3,7,14,1,14:01
25002,1051-52,3,452501,1,4,3,5,11,3,16:54
25002,1051-52,3,452402,1,4,2,9,17,1,19:10
25002,1051-52,4,452501,1,4,3,10,23,1,18:02
25002,1051-52,4,452402,1,4,3,9,18,1,16:19
25002,1051-52,5,452501,1,4,3,7,15,2,15:46
25002,1051-52,5,452402,1,4,2,3,6,0,16:41
25002,1051-52,6,452501,1,4,2,6,19,0,15:15
25002,1051-52,6,452402,1,4,3,7,19,3,15:30
25002,1051-52,7,452501,1,4,3,3,10,0,15:29
25002,1051-52,7,452402,1,4,2,7,20,1,12:05
25002,1051-52,8,452501,1,4,3,2,7,2,16:52
25002,1051-52,8,452402,1,4,3,8,23,1,16:23
25002,1051-52,9,452501,1,4,3,5,11,1,08:05
25002,1051-52,9,452402,1,4,4,12,24,0,20:23
25002,1051-52,10,452501,1,4,3,11,51,1,19:09
25002,1051-52,10,452402,1,4,2,12,48,3,18:11
25002,1051-52,11,452501,1,4,2,11,47,4,16:05
25002,1051-52,11,452402,1,4,2,6,23,1,17:30
25002,1051-52,12,452501,1,4,3,7,31,1,13:23
25002,1051-52,12,452402,1,4,3,6,23,2,14:45
25003,1051-52,1,422201,1,4,2,2,5,3,15:56
25003,1051-52,1,422204,2,3,3,1,2,1,17:31
25003,1051-52,1,422202,1,3,2,0,0,0,15:08
25003,1051-52,1,422203,2,4,3,2,4,0,15:19
25003,1051-52,2,422201,1,4,2,2,4,2,16:35
25003,1051-52,2,422204,2,3,2,0,0,3,14:29
25003,1051-52,2,422202,1,3,2,1,2,4,14:31
25003,1051-52,2,422203,2,4,3,1,2,2,17:29
25003,1051-52,3,422201,1,4,3,0,0,2,16:31
25003,1051-52,3,422204,2,3,2,2,4,0,15:18
25003,1051-52,3,422202,1,3,2,1,2,1,15:08
25003,1051-52,3,422203,2,4,2,0,0,1,19:27
25003,1051-52,4,422201,1,4,3,3,7,2,15:41
25003,1051-52,4,422204,2,3,2,0,0,2,17:49
25003,1051-52,4,422202,1,3,2,1,2,3,14:26
25003,1051-52,4,422203,2,4,3,1,2,2,15:31
25003,1051-52,5,422201,1,4,3,1,2,2,19:38
25003,1051-52,5,422204,2,3,2,1,2,1,11:34
25003,1051-52,5,422202,1,3,3,2,4,4,19:11
25003,1051-52,5,422203,2,4,3,1,2,0,14:06
25003,1051-52,6,422201,1,4,2,2,6,0,15:56
25003,1051-52,6,422204,2,3,2,0,0,4,17:09
25003,1051-52,6,422202,1,3,2,1,3,3,21:04
25003,1051-52,6,422203,2,4,3,1,3,0,13:34
25003,1051-52,7,422201,1,4,2,0,0,5,19:04
25003,1051-52,7,422204,2,3,2,3,9,2,23:52
25003,1051-52,7,422202,1,3,1,0,0,1,17:01
25003,1051-52,7,422203,2,4,2,2,5,3,18:26
25003,1051-52,8,422201,1,4,1,1,3,2,17:49
25003,1051-52,8,422204,2,3,1,0,0,1,17:36
25003,1051-52,8,422202,1,3,1,1,3,3,15:45
25003,1051-52,8,422203,2,4,1,0,0,0,16:10
25003,1051-52,9,422201,1,4,2,1,2,2,13:23
25003,1051-52,9,422204,2,3,2,0,0,2,20:20
25003,1051-52,9,422202,1,3,1,0,0,0,11:59
25003,1051-52,9,422203,2,4,2,0,0,5,17:39
25003,1051-52,10,422201,1,4,1,0,0,2,21:35
25003,1051-52,10,422204,2,3,1,2,8,2,18:33
25003,1051-52,10,422202,1,3,1,1,4,2,17:27
25003,1051-52,10,422203,2,4,2,0,0,0,20:30
25003,1051-52,11,422201,1,4,3,1,5,4,16:09
25003,1051-52,11,422204,2,3,2,2,9,3,12:35
25003,1051-52,11,422202,1,3,2,0,0,4,22:10
25003,1051-52,11,422203,2,4,3,2,8,2,13:36
25003,1051-52,12,422201,1,4,2,0,0,2,22:37
25003,1051-52,12,422204,2,3,1,1,4,2,14:43
25003,1051-52,12,422202,1,3,2,1,4,1,15:53
25003,1051-52,12,422203,2,4,2,0,0,2,16:16
25004,1051-52,1,434801,1,2,1,0,0,1,16:22
25004,1051-52,1,434702,1,2,2,0,0,5,14:56
25004,1051-52,1,434603,2,3,2,0,0,0,11:56
25004,1051-52,2,434801,1,2,2,0,0,2,18:49
25004,1051-52,2,434702,1,2,2,1,2,1,22:53
25004,1051-52,2,434603,2,3,2,0,0,3,01:53
25004,1051-52,3,434801,1,2,1,0,0,1,16:52
25004,1051-52,3,434702,1,2,2,1,2,3,19:54
25004,1051-52,3,434603,2,3,2,0,0,1,15:39
25004,1051-52,4,434801,1,2,2,1,2,4,18:12
25004,1051-52,4,434702,1,2,2,1,2,0,23:33
25004,1051-52,4,434603,2,3,2,2,4,2,10:24
25004,1051-52,5,434801,1,2,1,1,2,2,23:07
25004,1051-52,5,434702,1,2,1,0,0,4,12:15
25004,1051-52,5,434603,2,3,2,0,0,0,14:08
25004,1051-52,6,434801,1,2,1,1,3,1,10:11
25004,1051-52,6,434702,1,2,2,0,0,1,14:31
25004,1051-52,6,434603,2,3,2,0,0,3,10:54
25004,1051-52,7,434801,1,2,2,0,0,0,20:10
25004,1051-52,7,434702,1,2,1,4,11,2,18:37
25004,1051-52,7,434603,2,3,2,1,2,1,03:00
25004,1051-52,8,434801,1,2,1,1,3,1,15:02
25004,1051-52,8,434702,1,2,1,2,5,3,15:11
25004,1051-52,8,434603,2,3,2,0,0,0,05:48
25004,1051-52,9,434801,1,2,1,1,2,0,11:35
25004,1051-52,9,434702,1,2,2,0,0,5,14:26
25004,1051-52,9,434603,2,3,2,1,2,1,09:40
25004,1051-52,10,434801,1,2,2,2,8,1,16:44
25004,1051-52,10,434702,1,2,1,1,4,1,23:00
25004,1051-52,10,434603,2,3,2,1,4,2,20:15
25004,1051-52,11,434801,1,2,2,1,4,1,12:33
25004,1051-52,11,434702,1,2,2,1,4,0,17:25
25004,1051-52,11,434603,2,3,2,0,0,0,15:13
25004,1051-52,12,434801,1,2,1,2,8,1,13:09
25004,1051-52,12,434702,1,2,2,1,4,2,21:10
25004,1051-52,12,434603,2,3,2,1,4,4,09:15
25005,1051-52,1,422201,1,4,2,8,18,3,15:26
25005,1051-52,1,422204,2,3,2,8,17,1,15:17
25005,1051-52,1,422202,1,3,2,2,4,2,16:20
25005,1051-52,1,422203,2,4,3,7,13,3,17:18
25005,1051-52,2,422201,1,4,3,6,14,1,16:37
25005,1051-52,2,422204,2,3,3,5,11,0,16:55
25005,1051-52,2,422202,1,3,3,10,22,2,09:51
25005,1051-52,2,422203,2,4,4,1,2,3,11:53
25005,1051-52,3,422201,1,4,3,14,33,1,09:42
25005,1051-52,3,422204,2,3,3,5,11,2,14:04
25005,1051-52,3,422202,1,3,3,6,13,3,15:25
25005,1051-52,3,422203,2,4,3,6,13,3,16:04
25005,1051-52,4,422201,1,4,4,5,12,2,12:25
25005,1051-52,4,422204,2,3,3,3,7,2,14:55
25005,1051-52,4,422202,1,3,3,9,20,2,14:07
25005,1051-52,4,422203,2,4,4,6,13,2,14:19
25005,1051-52,5,422201,1,4,3,8,18,0,16:58
25005,1051-52,5,422204,2,3,2,7,15,1,15:13
25005,1051-52,5,422202,1,3,2,5,10,4,20:59
25005,1051-52,5,422203,2,4,2,12,24,2,10:09
25005,1051-52,6,422201,1,4,2,3,9,1,17:51
25005,1051-52,6,422204,2,3,1,11,31,0,20:28
25005,1051-52,6,422202,1,3,1,13,36,5,19:18
25005,1051-52,6,422203,2,4,2,6,16,2,20:39
25005,1051-52,7,422201,1,4,3,8,26,1,16:38
25005,1051-52,7,422204,2,3,2,10,29,1,13:09
25005,1051-52,7,422202,1,3,2,10,28,1,17:27
25005,1051-52,7,422203,2,4,2,4,11,2,13:04
25005,1051-52,8,422201,1,4,2,5,15,3,16:13
25005,1051-52,8,422204,2,3,1,4,11,0,16:28
25005,1051-52,8,422202,1,3,2,2,6,0,15:25
25005,1051-52,8,422203,2,4,2,6,16,5,15:24
25005,1051-52,9,422201,1,4,2,9,19,0,19:43
25005,1051-52,9,422204,2,3,2,4,8,1,19:34
25005,1051-52,9,422202,1,3,2,3,6,1,18:09
25005,1051-52,9,422203,2,4,2,4,8,3,16:35
25005,1051-52,10,422201,1,4,3,7,31,2,19:20
25005,1051-52,10,422204,2,3,2,9,38,0,16:55
25005,1051-52,10,422202,1,3,2,6,25,3,20:01
25005,1051-52,10,422203,2,4,3,10,40,2,19:27
25005,1051-52,11,422201,1,4,3,9,39,3,19:42
25005,1051-52,11,422204,2,3,2,5,21,1,16:14
25005,1051-52,11,422202,1,3,2,5,21,0,15:57
25005,1051-52,11,422203,2,4,3,4,16,0,17:39
25005,1051-52,12,422201,1,4,2,3,13,1,16:49
25005,1051-52,12,422204,2,3,2,7,28,2,00:56
25005,1051-52,12,422202,1,3,1,7,29,3,16:48
25005,1051-52,12,422203,2,4,2,5,20,1,13:39
25006,1051-52,1,4361501,1,2,2,0,0,3,14:07
25006,1051-52,1,4361402,1,2,2,1,2,1,12:23
25006,1051-52,2,4361501,1,2,2,0,0,1,14:29
25006,1051-52,2,4361402,1,2,2,0,0,0,14:26
25006,1051-52,3,4361501,1,2,2,0,0,1,13:00
25006,1051-52,3,4361402,1,2,2,0,0,2,13:28
25006,1051-52,4,4361501,1,2,2,2,4,3,13:02
25006,1051-52,4,4361402,1,2,2,1,2,0,15:09
25006,1051-52,5,4361501,1,2,1,0,0,0,13:59
25006,1051-52,5,4361402,1,2,1,1,2,0,12:24
25006,1051-52,6,4361501,1,2,1,0,0,2,16:15
25006,1051-52,6,4361402,1,2,1,0,0,0,15:47
25006,1051-52,7,4361501,1,2,2,0,0,1,18:28
25006,1051-52,7,4361402,1,2,1,2,6,0,17:16
25006,1051-52,8,4361501,1,2,1,2,6,1,13:56
25006,1051-52,8,4361402,1,2,2,1,3,1,16:32
25006,1051-52,9,4361501,1,2,2,2,4,0,14:56
25006,1051-52,9,4361402,1,2,2,0,0,1,18:22
25006,1051-52,10,4361501,1,2,2,2,8,0,15:16
25006,1051-52,10,4361402,1,2,1,0,0,2,15:52
25006,1051-52,11,4361501,1,2,2,0,0,2,17:41
25006,1051-52,11,4361402,1,2,2,1,4,3,15:19
25006,1051-52,12,4361501,1,2,1,1,5,1,15:34
25006,1051-52,12,4361402,1,2,2,0,0,1,16:03
25007,1051-52,1,4351101,1,3,3,42,86,2,16:12
25007,1051-52,1,4351002,1,3,3,45,94,2,14:43
25007,1051-52,1,435903,2,2,1,59,119,2,14:42
25007,1051-52,2,4351101,1,3,2,37,78,0,16:27
25007,1051-52,2,4351002,1,3,3,41,85,2,14:28
25007,1051-52,2,435903,2,2,2,38,79,1,14:15
25007,1051-52,3,4351101,1,3,3,52,112,0,14:12
25007,1051-52,3,4351002,1,3,3,42,92,3,12:49
25007,1051-52,3,435903,2,2,2,33,70,1,12:34
25007,1051-52,4,4351101,1,3,3,42,90,1,15:00
25007,1051-52,4,4351002,1,3,2,46,101,1,12:56
25007,1051-52,4,435903,2,2,2,54,118,4,15:53
25007,1051-52,5,4351101,1,3,3,51,100,2,12:46
25007,1051-52,5,4351002,1,3,3,52,105,0,16:22
25007,1051-52,5,435903,2,2,2,48,96,2,15:27
25007,1051-52,6,4351101,1,3,2,51,134,0,14:00
25007,1051-52,6,4351002,1,3,2,51,135,1,12:58
25007,1051-52,6,435903,2,2,2,46,127,2,15:33
25007,1051-52,7,4351101,1,3,3,37,101,0,15:32
25007,1051-52,7,4351002,1,3,3,39,108,1,16:10
25007,1051-52,7,435903,2,2,2,45,127,1,11:46
25007,1051-52,8,4351101,1,3,2,48,121,2,14:02
25007,1051-52,8,4351002,1,3,2,49,125,0,10:57
25007,1051-52,8,435903,2,2,1,42,105,2,12:00
25007,1051-52,9,4351101,1,3,2,51,92,0,14:01
25007,1051-52,9,4351002,1,3,2,54,97,1,15:23
25007,1051-52,9,435903,2,2,2,55,99,3,11:50
25007,1051-52,10,4351101,1,3,2,40,165,2,14:35
25007,1051-52,10,4351002,1,3,3,33,128,0,13:05
25007,1051-52,10,435903,2,2,1,48,196,2,11:40
25007,1051-52,11,4351101,1,3,3,45,192,3,14:13
25007,1051-52,11,4351002,1,3,3,37,163,3,12:37
25007,1051-52,11,435903,2,2,2,48,201,2,12:17
25007,1051-52,12,4351101,1,3,3,54,220,0,14:09
25007,1051-52,12,4351002,1,3,3,47,188,2,17:39
25007,1051-52,12,435903,2,2,2,46,195,2,15:03
25008,1051-52,1,441103,2,4,3,2,4,4,16:20
25008,1051-52,1,441301,1,4,4,1,2,2,13:15
25008,1051-52,1,441202,1,4,4,2,4,2,17:01
25008,1051-52,2,441103,2,4,3,0,0,1,14:22
25008,1051-52,2,441301,1,4,4,1,2,2,13:48
25008,1051-52,2,441202,1,4,3,1,2,0,15:34
25008,1051-52,3,441103,2,4,3,1,2,1,12:21
25008,1051-52,3,441301,1,4,3,1,2,0,13:28
25008,1051-52,3,441202,1,4,3,0,0,1,14:59
25008,1051-52,4,441103,2,4,3,1,2,1,11:57
25008,1051-52,4,441301,1,4,3,2,4,2,11:46
25008,1051-52,4,441202,1,4,2,2,3,2,14:31
25008,1051-52,5,441103,2,4,3,1,2,0,11:40
25008,1051-52,5,441301,1,4,3,2,4,5,16:09
25008,1051-52,5,441202,1,4,3,0,0,5,18:40
25008,1051-52,6,441103,2,4,2,0,0,2,16:21
25008,1051-52,6,441301,1,4,2,3,9,3,15:15
25008,1051-52,6,441202,1,4,2,2,5,2,14:04
25008,1051-52,7,441103,2,4,3,2,6,0,18:02
25008,1051-52,7,441301,1,4,3,0,0,1,14:50
25008,1051-52,7,441202,1,4,3,0,0,2,10:51
25008,1051-52,8,441103,2,4,4,1,3,3,12:15
25008,1051-52,8,441301,1,4,4,1,3,1,14:14
25008,1051-52,8,441202,1,4,3,2,6,2,15:46
25008,1051-52,9,441103,2,4,3,1,2,1,15:45
25008,1051-52,9,441301,1,4,3,0,0,1,11:53
25008,1051-52,9,441202,1,4,3,0,0,2,11:46
25008,1051-52,10,441103,2,4,3,0,0,4,11:10
25008,1051-52,10,441301,1,4,3,2,9,1,08:54
25008,1051-52,10,441202,1,4,3,0,0,3,13:59
25008,1051-52,11,441103,2,4,3,0,0,4,14:16
25008,1051-52,11,441301,1,4,4,0,0,3,15:25
25008,1051-52,11,441202,1,4,4,1,4,0,16:39
25008,1051-52,12,441103,2,4,4,0,0,0,15:34
25008,1051-52,12,441301,1,4,4,1,5,2,14:34
25008,1051-52,12,441202,1,4,4,0,0,1,14:44
25009,1051-52,1,412101,1,2,2,5,11,0,12:02
25009,1051-52,1,412102,1,2,2,9,20,0,15:24
25009,1051-52,1,412103,2,2,2,7,16,3,16:16
25009,1051-52,1,412104,2,4,4,3,7,2,14:26
25009,1051-52,2,412101,1,2,1,4,8,1,17:48
25009,1051-52,2,412102,1,2,1,6,12,0,14:31
25009,1051-52,2,412103,2,2,2,8,16,1,17:15
25009,1051-52,2,412104,2,4,3,8,17,0,16:23
25009,1051-52,3,412101,1,2,1,5,10,1,20:20
25009,1051-52,3,412102,1,2,2,9,17,1,17:04
25009,1051-52,3,412103,2,2,2,11,23,2,12:58
25009,1051-52,3,412104,2,4,4,9,21,1,15:05
25009,1051-52,4,412101,1,2,2,10,21,2,14:59
25009,1051-52,4,412102,1,2,2,7,14,2,15:42
25009,1051-52,4,412103,2,2,2,5,10,1,15:07
25009,1051-52,4,412104,2,4,4,12,28,1,14:03
25009,1051-52,5,412101,1,2,2,6,12,0,16:48
25009,1051-52,5,412102,1,2,1,8,16,1,16:29
25009,1051-52,5,412103,2,2,2,11,22,0,17:03
25009,1051-52,5,412104,2,4,4,10,21,0,14:10
25009,1051-52,6,412101,1,2,1,9,26,0,16:32
25009,1051-52,6,412102,1,2,1,8,23,2,13:17
25009,1051-52,6,412103,2,2,1,13,37,0,12:37
25009,1051-52,6,412104,2,4,3,4,13,1,17:39
25009,1051-52,7,412101,1,2,2,6,17,1,15:34
25009,1051-52,7,412102,1,2,1,9,24,0,13:38
25009,1051-52,7,412103,2,2,1,3,8,1,15:58
25009,1051-52,7,412104,2,4,3,3,10,2,15:36
25009,1051-52,8,412101,1,2,1,5,14,1,17:04
25009,1051-52,8,412102,1,2,1,6,16,0,16:13
25009,1051-52,8,412103,2,2,2,13,36,0,16:42
25009,1051-52,8,412104,2,4,3,5,15,0,14:19
25009,1051-52,9,412101,1,2,2,4,8,0,15:29
25009,1051-52,9,412102,1,2,1,7,14,0,12:31
25009,1051-52,9,412103,2,2,2,7,14,0,14:55
25009,1051-52,9,412104,2,4,4,8,18,1,12:21
25009,1051-52,10,412101,1,2,2,4,16,1,15:38
25009,1051-52,10,412102,1,2,1,8,30,1,14:57
25009,1051-52,10,412103,2,2,1,5,20,1,16:16
25009,1051-52,10,412104,2,4,2,7,30,0,18:12
25009,1051-52,11,412101,1,2,1,7,28,0,16:24
25009,1051-52,11,412102,1,2,1,5,19,1,11:58
25009,1051-52,11,412103,2,2,1,2,8,2,16:45
25009,1051-52,11,412104,2,4,3,10,44,0,16:27
25009,1051-52,12,412101,1,2,2,9,35,2,17:31
25009,1051-52,12,412102,1,2,2,11,44,0,17:34
25009,1051-52,12,412103,2,2,1,7,28,0,13:14
25009,1051-52,12,412104,2,4,3,8,35,0,13:06
25010,1051-52,1,442502,1,4,2,50,96,3,18:45
25010,1051-52,1,442403,2,4,2,40,84,4,16:59
25010,1051-52,1,442601,1,4,2,37,66,1,18:28
25010,1051-52,2,442502,1,4,3,44,89,1,16:01
25010,1051-52,2,442403,2,4,2,41,85,1,15:30
25010,1051-52,2,442601,1,4,3,41,78,0,14:40
25010,1051-52,3,442502,1,4,2,45,86,0,14:44
25010,1051-52,3,442403,2,4,2,37,73,1,17:49
25010,1051-52,3,442601,1,4,2,46,81,0,19:14
25010,1051-52,4,442502,1,4,3,35,73,1,16:23
25010,1051-52,4,442403,2,4,3,40,89,1,18:43
25010,1051-52,4,442601,1,4,3,46,92,4,14:22
25010,1051-52,5,442502,1,4,3,41,82,1,13:50
25010,1051-52,5,442403,2,4,3,45,93,2,19:39
25010,1051-52,5,442601,1,4,2,45,85,1,19:06
25010,1051-52,6,442502,1,4,2,38,107,2,18:15
25010,1051-52,6,442403,2,4,2,41,128,1,18:27
25010,1051-52,6,442601,1,4,2,48,135,2,20:10
25010,1051-52,7,442502,1,4,1,53,140,2,21:04
25010,1051-52,7,442403,2,4,2,36,100,1,14:35
25010,1051-52,7,442601,1,4,2,52,127,0,17:05
25010,1051-52,8,442502,1,4,0,37,86,1,16:01
25010,1051-52,8,442403,2,4,1,44,112,2,16:08
25010,1051-52,8,442601,1,4,1,37,87,0,15:08
25010,1051-52,9,442502,1,4,2,45,86,0,15:41
25010,1051-52,9,442403,2,4,3,42,88,1,14:14
25010,1051-52,9,442601,1,4,3,58,110,1,15:13
25010,1051-52,10,442502,1,4,2,34,136,1,15:52
25010,1051-52,10,442403,2,4,3,45,194,3,20:11
25010,1051-52,10,442601,1,4,2,42,164,1,13:24
25010,1051-52,11,442502,1,4,2,54,201,1,17:08
25010,1051-52,11,442403,2,4,2,42,163,0,14:08
25010,1051-52,11,442601,1,4,1,34,128,0,15:03
25010,1051-52,12,442502,1,4,2,46,168,1,19:09
25010,1051-52,12,442403,2,4,2,48,195,1,17:05
25010,1051-52,12,442601,1,4,2,46,168,5,14:42
25011,1051-52,1,441103,2,4,4,0,0,1,16:46
25011,1051-52,1,441301,1,4,3,0,0,3,16:01
25011,1051-52,1,441202,1,4,3,0,0,1,09:48
25011,1051-52,2,441103,2,4,4,0,0,2,12:08
25011,1051-52,2,441301,1,4,4,0,0,0,17:52
25011,1051-52,2,441202,1,4,3,1,2,0,00:34
25011,1051-52,3,441103,2,4,3,1,2,0,12:12
25011,1051-52,3,441301,1,4,4,0,0,2,14:01
25011,1051-52,3,441202,1,4,4,2,4,1,04:51
25011,1051-52,4,441103,2,4,3,2,4,2,19:54
25011,1051-52,4,441301,1,4,3,1,2,1,18:25
25011,1051-52,4,441202,1,4,4,1,2,1,11:57
25011,1051-52,5,441103,2,4,4,1,2,2,22:45
25011,1051-52,5,441301,1,4,4,0,0,0,15:36
25011,1051-52,5,441202,1,4,3,1,2,4,11:44
25011,1051-52,6,441103,2,4,4,0,0,3,18:00
25011,1051-52,6,441301,1,4,3,2,6,0,17:35
25011,1051-52,6,441202,1,4,4,5,13,3,13:58
25011,1051-52,7,441103,2,4,3,3,8,3,14:43
25011,1051-52,7,441301,1,4,3,0,0,2,05:19
25011,1051-52,7,441202,1,4,4,0,0,1,20:39
25011,1051-52,8,441103,2,4,3,1,3,0,16:34
25011,1051-52,8,441301,1,4,4,1,3,2,07:31
25011,1051-52,8,441202,1,4,3,1,3,1,13:11
25011,1051-52,9,441103,2,4,3,0,0,2,17:27
25011,1051-52,9,441301,1,4,3,1,2,1,14:35
25011,1051-52,9,441202,1,4,3,1,2,0,00:47
25011,1051-52,10,441103,2,4,3,2,8,0,15:52
25011,1051-52,10,441301,1,4,4,0,0,1,15:22
25011,1051-52,10,441202,1,4,4,2,8,0,14:24
25011,1051-52,11,441103,2,4,3,0,0,5,16:03
25011,1051-52,11,441301,1,4,4,1,4,1,09:00
25011,1051-52,11,441202,1,4,3,0,0,1,13:58
25011,1051-52,12,441103,2,4,4,1,4,0,11:55
25011,1051-52,12,441301,1,4,3,2,8,0,17:32
25011,1051-52,12,441202,1,4,3,1,3,0,12:20
25012,1051-52,1,4241101,1,4,3,1,2,0,14:54
25012,1051-52,1,4241102,1,4,3,1,2,1,14:20
25012,1051-52,1,4241103,2,4,3,1,2,1,16:26
25012,1051-52,1,422403,2,4,4,0,0,3,13:18
25012,1051-52,2,4241101,1,4,4,0,0,5,15:17
25012,1051-52,2,4241102,1,4,3,1,2,3,15:07
