student_id,academic_year,week_number,module_code,semester,total_sessions,attended_sessions,vle_logins,vle_resource_views,vle_forum_posts,vle_mean_login_time
15000,1049-50,12,4241103,2,4,3,3,13,3,22:23
15000,1049-50,12,422403,2,4,3,10,41,1,15:40
15001,1049-50,1,422201,1,4,4,2,4,2,09:25
15001,1049-50,1,422204,2,3,3,2,4,2,14:54
15001,1049-50,1,422202,1,3,3,0,0,3,17:49
15001,1049-50,1,422203,2,4,4,0,0,0,15:13
15001,1049-50,2,422201,1,4,4,1,2,0,13:47
15001,1049-50,2,422204,2,3,3,1,2,1,12:26
15001,1049-50,2,422202,1,3,2,1,2,0,16:23
15001,1049-50,2,422203,2,4,4,0,0,6,13:31
15001,1049-50,3,422201,1,4,3,2,4,0,16:51
15001,1049-50,3,422204,2,3,3,1,2,3,15:02
15001,1049-50,3,422202,1,3,3,1,2,2,18:51
15001,1049-50,3,422203,2,4,3,1,2,1,17:47
15001,1049-50,4,422201,1,4,3,1,2,2,22:38
15001,1049-50,4,422204,2,3,2,2,4,3,16:42
15001,1049-50,4,422202,1,3,2,0,0,0,13:47
15001,1049-50,4,422203,2,4,3,0,0,1,16:18
15001,1049-50,5,422201,1,4,3,2,4,2,15:11
15001,1049-50,5,422204,2,3,3,0,0,2,13:34
15001,1049-50,5,422202,1,3,2,1,2,1,14:14
15001,1049-50,5,422203,2,4,3,0,0,1,12:47
15001,1049-50,6,422201,1,4,4,1,3,3,15:51
15001,1049-50,6,422204,2,3,3,1,3,1,17:04
15001,1049-50,6,422202,1,3,3,1,3,0,15:07
15001,1049-50,6,422203,2,4,4,0,0,2,13:50
15001,1049-50,7,422201,1,4,3,2,6,1,15:58
15001,1049-50,7,422204,2,3,2,0,0,1,16:09
15001,1049-50,7,422202,1,3,3,1,3,2,14:42
15001,1049-50,7,422203,2,4,2,1,3,2,15:31
15001,1049-50,8,422201,1,4,2,0,0,0,18:25
15001,1049-50,8,422204,2,3,2,1,3,0,17:25
15001,1049-50,8,422202,1,3,2,2,5,2,16:39
15001,1049-50,8,422203,2,4,2,3,7,0,16:53
15001,1049-50,9,422201,1,4,3,1,2,4,08:58
15001,1049-50,9,422204,2,3,3,0,0,2,17:06
15001,1049-50,9,422202,1,3,2,0,0,3,18:51
15001,1049-50,9,422203,2,4,4,3,6,2,13:06
15001,1049-50,10,422201,1,4,4,2,9,3,19:39
15001,1049-50,10,422204,2,3,3,0,0,1,14:14
15001,1049-50,10,422202,1,3,3,1,4,2,15:28
15001,1049-50,10,422203,2,4,4,0,0,0,13:56
15001,1049-50,11,422201,1,4,3,1,4,5,15:57
15001,1049-50,11,422204,2,3,2,0,0,2,15:44
15001,1049-50,11,422202,1,3,2,0,0,1,15:03
15001,1049-50,11,422203,2,4,4,1,4,3,18:08
15001,1049-50,12,422201,1,4,4,3,14,5,14:48
15001,1049-50,12,422204,2,3,2,1,4,0,16:22
15001,1049-50,12,422202,1,3,2,0,0,1,17:51
15001,1049-50,12,422203,2,4,3,1,4,1,18:07
15002,1049-50,1,441201,1,4,1,0,0,0,17:10
15002,1049-50,1,441102,1,4,1,2,3,1,00:37
15002,1049-50,2,441201,1,4,2,0,0,0,18:21
15002,1049-50,2,441102,1,4,2,1,2,0,15:05
15002,1049-50,3,441201,1,4,2,0,0,3,20:09
15002,1049-50,3,441102,1,4,2,2,3,0,20:43
15002,1049-50,4,441201,1,4,1,0,0,1,15:52
15002,1049-50,4,441102,1,4,1,0,0,2,22:58
15002,1049-50,5,441201,1,4,2,0,0,2,16:55
15002,1049-50,5,441102,1,4,2,0,0,0,20:33
15002,1049-50,6,441201,1,4,2,1,3,1,15:42
15002,1049-50,6,441102,1,4,3,2,5,0,18:21
15002,1049-50,7,441201,1,4,3,1,3,2,18:01
15002,1049-50,7,441102,1,4,2,0,0,0,19:39
15002,1049-50,8,441201,1,4,3,0,0,3,19:33
15002,1049-50,8,441102,1,4,3,2,6,1,15:47
15002,1049-50,9,441201,1,4,4,1,2,0,16:21
15002,1049-50,9,441102,1,4,4,0,0,1,16:00
15002,1049-50,10,441201,1,4,2,1,4,1,19:07
15002,1049-50,10,441102,1,4,3,1,4,1,00:42
15002,1049-50,11,441201,1,4,3,0,0,0,15:44
15002,1049-50,11,441102,1,4,3,0,0,2,13:08
15002,1049-50,12,441201,1,4,3,1,4,1,18:26
15002,1049-50,12,441102,1,4,3,0,0,2,17:06
15003,1049-50,1,453702,1,4,4,1,2,2,14:23
15003,1049-50,1,453801,1,4,4,7,15,2,11:41
15003,1049-50,2,453702,1,4,3,10,24,3,17:21
15003,1049-50,2,453801,1,4,3,6,13,2,13:59
15003,1049-50,3,453702,1,4,3,10,21,2,11:30
15003,1049-50,3,453801,1,4,3,4,8,0,10:29
15003,1049-50,4,453702,1,4,4,4,9,0,16:09
15003,1049-50,4,453801,1,4,4,8,17,1,14:43
15003,1049-50,5,453702,1,4,3,6,13,0,14:26
15003,1049-50,5,453801,1,4,3,6,12,0,16:05
15003,1049-50,6,453702,1,4,3,12,36,0,11:59
15003,1049-50,6,453801,1,4,3,12,33,3,12:53
15003,1049-50,7,453702,1,4,3,7,22,0,13:25
15003,1049-50,7,453801,1,4,3,8,22,0,13:55
15003,1049-50,8,453702,1,4,3,6,19,0,12:29
15003,1049-50,8,453801,1,4,3,7,20,4,13:50
15003,1049-50,9,453702,1,4,4,9,20,1,14:10
15003,1049-50,9,453801,1,4,3,3,6,0,14:16
15003,1049-50,10,453702,1,4,3,9,39,1,15:12
15003,1049-50,10,453801,1,4,4,2,8,0,15:27
15003,1049-50,11,453702,1,4,3,4,18,1,11:09
15003,1049-50,11,453801,1,4,3,9,38,1,14:56
15003,1049-50,12,453702,1,4,4,11,49,2,14:34
15003,1049-50,12,453801,1,4,4,6,24,0,12:44
15004,1049-50,1,422403,2,4,3,1,2,0,12:52
15004,1049-50,1,422404,2,4,4,1,2,1,12:41
15004,1049-50,1,422401,1,4,3,1,2,1,15:22
15004,1049-50,1,422402,1,4,4,1,2,2,14:53
15004,1049-50,2,422403,2,4,3,0,0,2,12:00
15004,1049-50,2,422404,2,4,3,0,0,5,17:29
15004,1049-50,2,422401,1,4,3,2,4,6,16:59
15004,1049-50,2,422402,1,4,3,1,2,0,13:10
15004,1049-50,3,422403,2,4,3,1,2,3,12:09
15004,1049-50,3,422404,2,4,3,0,0,2,14:19
15004,1049-50,3,422401,1,4,4,0,0,2,13:54
15004,1049-50,3,422402,1,4,3,1,2,1,14:00
15004,1049-50,4,422403,2,4,3,1,2,1,11:18
15004,1049-50,4,422404,2,4,2,1,2,2,12:04
15004,1049-50,4,422401,1,4,3,1,2,3,13:17
15004,1049-50,4,422402,1,4,3,1,2,1,10:01
15004,1049-50,5,422403,2,4,3,1,2,1,13:43
15004,1049-50,5,422404,2,4,4,4,8,2,12:11
15004,1049-50,5,422401,1,4,4,0,0,5,14:19
15004,1049-50,5,422402,1,4,3,2,4,0,14:57
15004,1049-50,6,422403,2,4,3,0,0,1,17:25
15004,1049-50,6,422404,2,4,4,2,6,2,18:58
15004,1049-50,6,422401,1,4,3,0,0,0,14:28
15004,1049-50,6,422402,1,4,3,1,3,1,14:50
15004,1049-50,7,422403,2,4,3,1,3,4,12:55
15004,1049-50,7,422404,2,4,3,0,0,3,14:50
15004,1049-50,7,422401,1,4,3,0,0,4,13:53
15004,1049-50,7,422402,1,4,3,0,0,0,15:49
15004,1049-50,8,422403,2,4,4,1,3,3,09:58
15004,1049-50,8,422404,2,4,3,2,6,0,14:43
15004,1049-50,8,422401,1,4,4,0,0,2,14:54
15004,1049-50,8,422402,1,4,3,1,3,2,18:46
15004,1049-50,9,422403,2,4,3,0,0,0,14:13
15004,1049-50,9,422404,2,4,3,0,0,0,17:46
15004,1049-50,9,422401,1,4,4,0,0,1,09:03
15004,1049-50,9,422402,1,4,3,0,0,0,12:22
15004,1049-50,10,422403,2,4,4,1,4,1,13:55
15004,1049-50,10,422404,2,4,4,0,0,2,12:58
15004,1049-50,10,422401,1,4,3,1,4,1,17:12
15004,1049-50,10,422402,1,4,4,1,4,1,15:25
15004,1049-50,11,422403,2,4,4,0,0,3,15:00
15004,1049-50,11,422404,2,4,3,1,4,2,16:48
15004,1049-50,11,422401,1,4,4,1,4,4,20:17
15004,1049-50,11,422402,1,4,3,0,0,0,12:10
15004,1049-50,12,422403,2,4,4,1,4,0,16:21
15004,1049-50,12,422404,2,4,4,1,4,1,14:50
15004,1049-50,12,422401,1,4,3,0,0,3,12:21
15004,1049-50,12,422402,1,4,4,0,0,0,05:37
15005,1049-50,1,411202,2,2,1,9,18,0,17:13
15005,1049-50,1,411103,2,2,1,6,12,3,15:18
15005,1049-50,1,411302,2,2,1,4,9,0,15:50
15005,1049-50,1,411301,1,3,2,3,6,0,16:15
15005,1049-50,2,411202,2,2,1,7,15,1,16:57
15005,1049-50,2,411103,2,2,2,8,18,2,16:50
15005,1049-50,2,411302,2,2,2,6,14,1,15:06
15005,1049-50,2,411301,1,3,2,4,8,3,14:56
15005,1049-50,3,411202,2,2,2,5,11,1,14:36
15005,1049-50,3,411103,2,2,1,6,13,2,13:42
15005,1049-50,3,411302,2,2,2,6,14,0,13:49
15005,1049-50,3,411301,1,3,2,8,17,2,19:33
15005,1049-50,4,411202,2,2,2,3,6,1,17:45
15005,1049-50,4,411103,2,2,1,7,15,2,15:03
15005,1049-50,4,411302,2,2,2,4,9,0,17:24
15005,1049-50,4,411301,1,3,3,7,15,2,19:27
15005,1049-50,5,411202,2,2,2,10,21,3,15:56
15005,1049-50,5,411103,2,2,2,7,16,0,16:38
15005,1049-50,5,411302,2,2,2,5,12,1,14:45
15005,1049-50,5,411301,1,3,3,2,4,1,15:57
15005,1049-50,6,411202,2,2,1,6,19,3,13:50
15005,1049-50,6,411103,2,2,2,4,12,2,17:24
15005,1049-50,6,411302,2,2,2,8,26,1,13:29
15005,1049-50,6,411301,1,3,3,10,30,2,16:11
15005,1049-50,7,411202,2,2,2,11,34,1,15:54
15005,1049-50,7,411103,2,2,2,7,22,3,20:56
15005,1049-50,7,411302,2,2,2,7,23,0,17:19
15005,1049-50,7,411301,1,3,2,6,18,1,16:25
15005,1049-50,8,411202,2,2,2,10,31,2,15:34
15005,1049-50,8,411103,2,2,1,6,19,6,16:05
15005,1049-50,8,411302,2,2,1,8,25,5,16:31
15005,1049-50,8,411301,1,3,2,9,27,1,14:57
15005,1049-50,9,411202,2,2,2,3,7,2,14:14
15005,1049-50,9,411103,2,2,2,9,20,2,14:33
15005,1049-50,9,411302,2,2,2,7,17,1,16:06
15005,1049-50,9,411301,1,3,3,9,20,3,14:47
15005,1049-50,10,411202,2,2,2,6,27,3,14:40
15005,1049-50,10,411103,2,2,2,8,36,2,14:04
15005,1049-50,10,411302,2,2,2,9,42,0,14:37
15005,1049-50,10,411301,1,3,3,8,35,2,15:05
15005,1049-50,11,411202,2,2,2,10,44,2,16:15
15005,1049-50,11,411103,2,2,2,13,58,0,18:02
15005,1049-50,11,411302,2,2,2,13,61,5,17:13
15005,1049-50,11,411301,1,3,3,5,22,2,15:53
15005,1049-50,12,411202,2,2,2,8,35,2,14:19
15005,1049-50,12,411103,2,2,2,6,27,5,16:22
15005,1049-50,12,411302,2,2,2,7,33,1,19:11
15005,1049-50,12,411301,1,3,3,9,39,0,16:14
15006,1049-50,1,4351102,1,2,2,7,14,2,14:52
15006,1049-50,1,435904,2,2,2,4,8,0,17:09
15006,1049-50,1,4351003,2,2,2,12,25,1,14:30
15006,1049-50,1,4351201,1,3,2,8,15,1,16:20
15006,1049-50,2,4351102,1,2,2,6,13,3,17:46
15006,1049-50,2,435904,2,2,2,4,8,1,13:57
15006,1049-50,2,4351003,2,2,1,7,16,0,13:13
15006,1049-50,2,4351201,1,3,3,7,14,0,15:10
15006,1049-50,3,4351102,1,2,2,7,16,2,16:31
15006,1049-50,3,435904,2,2,1,5,11,1,13:33
15006,1049-50,3,4351003,2,2,1,6,14,1,17:30
15006,1049-50,3,4351201,1,3,2,6,12,4,12:29
15006,1049-50,4,4351102,1,2,1,6,12,1,18:50
15006,1049-50,4,435904,2,2,1,6,12,3,20:19
15006,1049-50,4,4351003,2,2,1,7,15,0,14:02
15006,1049-50,4,4351201,1,3,1,9,17,0,15:17
15006,1049-50,5,4351102,1,2,2,15,32,2,11:33
15006,1049-50,5,435904,2,2,1,9,18,3,16:45
15006,1049-50,5,4351003,2,2,1,3,6,3,17:19
15006,1049-50,5,4351201,1,3,2,3,6,2,18:02
15006,1049-50,6,4351102,1,2,2,5,17,1,12:03
15006,1049-50,6,435904,2,2,2,8,25,2,15:39
15006,1049-50,6,4351003,2,2,2,6,20,0,14:17
15006,1049-50,6,4351201,1,3,3,8,23,1,14:05
15006,1049-50,7,4351102,1,2,2,4,13,4,13:27
15006,1049-50,7,435904,2,2,1,6,19,1,19:47
15006,1049-50,7,4351003,2,2,2,10,34,1,15:36
15006,1049-50,7,4351201,1,3,3,10,29,6,14:22
15006,1049-50,8,4351102,1,2,2,6,19,1,15:23
15006,1049-50,8,435904,2,2,2,9,28,3,13:53
15006,1049-50,8,4351003,2,2,1,7,23,0,15:24
15006,1049-50,8,4351201,1,3,2,8,22,1,14:18
15006,1049-50,9,4351102,1,2,2,4,9,1,10:57
15006,1049-50,9,435904,2,2,2,9,19,2,17:25
15006,1049-50,9,4351003,2,2,1,4,9,3,15:45
15006,1049-50,9,4351201,1,3,2,4,8,1,14:20
15006,1049-50,10,4351102,1,2,1,10,44,0,14:00
15006,1049-50,10,435904,2,2,2,16,69,0,15:09
15006,1049-50,10,4351003,2,2,1,4,18,1,14:22
15006,1049-50,10,4351201,1,3,2,6,23,2,16:35
15006,1049-50,11,4351102,1,2,2,6,27,3,14:16
15006,1049-50,11,435904,2,2,2,8,35,2,17:02
15006,1049-50,11,4351003,2,2,2,11,50,2,15:20
15006,1049-50,11,4351201,1,3,3,8,34,3,14:27
15006,1049-50,12,4351102,1,2,2,10,47,1,12:24
15006,1049-50,12,435904,2,2,1,9,41,3,17:42
15006,1049-50,12,4351003,2,2,1,6,29,3,15:04
15006,1049-50,12,4351201,1,3,2,8,34,3,14:22
15007,1049-50,1,434701,1,2,1,0,0,3,17:09
15007,1049-50,1,434602,1,3,2,2,4,2,15:08
15007,1049-50,2,434701,1,2,2,2,4,3,16:47
15007,1049-50,2,434602,1,3,2,1,2,2,17:22
15007,1049-50,3,434701,1,2,1,1,2,1,18:27
15007,1049-50,3,434602,1,3,2,1,2,2,15:50
15007,1049-50,4,434701,1,2,2,0,0,1,16:12
15007,1049-50,4,434602,1,3,3,1,2,1,15:45
15007,1049-50,5,434701,1,2,1,0,0,1,12:02
15007,1049-50,5,434602,1,3,1,0,0,1,16:38
15007,1049-50,6,434701,1,2,1,0,0,4,16:22
15007,1049-50,6,434602,1,3,2,0,0,3,14:32
15007,1049-50,7,434701,1,2,2,2,6,3,17:07
15007,1049-50,7,434602,1,3,1,1,3,1,14:57
15007,1049-50,8,434701,1,2,0,2,5,2,14:27
15007,1049-50,8,434602,1,3,1,0,0,0,20:56
15007,1049-50,9,434701,1,2,0,0,0,0,15:27
15007,1049-50,9,434602,1,3,1,1,2,0,20:57
15007,1049-50,10,434701,1,2,1,1,4,0,18:35
15007,1049-50,10,434602,1,3,2,1,4,3,18:15
15007,1049-50,11,434701,1,2,2,0,0,0,18:15
15007,1049-50,11,434602,1,3,3,1,4,1,15:49
15007,1049-50,12,434701,1,2,2,1,4,0,16:35
15007,1049-50,12,434602,1,3,2,3,12,2,16:23
15008,1049-50,1,4361501,1,2,2,1,2,1,16:15
15008,1049-50,1,4361402,1,2,2,1,2,2,12:48
15008,1049-50,2,4361501,1,2,2,0,0,1,15:40
15008,1049-50,2,4361402,1,2,2,0,0,2,10:26
15008,1049-50,3,4361501,1,2,2,1,2,1,13:34
15008,1049-50,3,4361402,1,2,2,0,0,3,17:21
15008,1049-50,4,4361501,1,2,1,1,2,2,13:38
15008,1049-50,4,4361402,1,2,2,1,2,2,13:57
15008,1049-50,5,4361501,1,2,2,1,2,1,15:29
15008,1049-50,5,4361402,1,2,1,0,0,1,13:30
15008,1049-50,6,4361501,1,2,2,2,6,0,12:36
15008,1049-50,6,4361402,1,2,1,1,3,1,16:41
15008,1049-50,7,4361501,1,2,1,0,0,0,14:13
15008,1049-50,7,4361402,1,2,2,1,3,1,17:05
15008,1049-50,8,4361501,1,2,2,1,3,2,15:42
15008,1049-50,8,4361402,1,2,2,1,3,1,13:37
15008,1049-50,9,4361501,1,2,2,1,2,1,11:50
15008,1049-50,9,4361402,1,2,1,2,4,0,18:00
15008,1049-50,10,4361501,1,2,2,0,0,2,16:24
15008,1049-50,10,4361402,1,2,2,1,4,2,15:33
15008,1049-50,11,4361501,1,2,2,2,9,0,11:57
15008,1049-50,11,4361402,1,2,2,0,0,2,13:53
15008,1049-50,12,4361501,1,2,2,1,5,2,16:28
15008,1049-50,12,4361402,1,2,2,0,0,0,12:02
15009,1049-50,1,452601,1,4,4,7,15,1,13:57
15009,1049-50,1,452502,1,4,4,5,10,1,18:37
15009,1049-50,1,452403,2,4,3,7,14,1,15:10
15009,1049-50,2,452601,1,4,4,9,22,1,13:09
15009,1049-50,2,452502,1,4,4,8,17,2,12:03
15009,1049-50,2,452403,2,4,3,4,9,2,12:50
15009,1049-50,3,452601,1,4,3,4,9,0,14:30
15009,1049-50,3,452502,1,4,4,9,18,1,15:26
15009,1049-50,3,452403,2,4,3,1,2,1,16:17
15009,1049-50,4,452601,1,4,3,8,19,3,11:55
15009,1049-50,4,452502,1,4,3,4,8,1,14:29
15009,1049-50,4,452403,2,4,4,2,4,0,13:39
15009,1049-50,5,452601,1,4,3,12,29,1,14:54
15009,1049-50,5,452502,1,4,4,8,16,1,18:09
15009,1049-50,5,452403,2,4,4,9,20,3,13:12
15009,1049-50,6,452601,1,4,3,10,32,0,15:47
15009,1049-50,6,452502,1,4,2,5,13,2,13:37
15009,1049-50,6,452403,2,4,3,6,17,3,17:27
15009,1049-50,7,452601,1,4,3,10,28,1,16:32
15009,1049-50,7,452502,1,4,2,4,10,1,16:46
15009,1049-50,7,452403,2,4,2,4,11,1,18:48
15009,1049-50,8,452601,1,4,3,10,31,0,14:08
15009,1049-50,8,452502,1,4,3,7,19,1,14:00
15009,1049-50,8,452403,2,4,3,2,5,0,17:43
15009,1049-50,9,452601,1,4,3,9,19,2,15:45
15009,1049-50,9,452502,1,4,4,2,3,1,14:02
15009,1049-50,9,452403,2,4,3,4,8,0,14:50
15009,1049-50,10,452601,1,4,3,7,32,0,14:58
15009,1049-50,10,452502,1,4,4,11,42,2,13:40
15009,1049-50,10,452403,2,4,4,10,40,1,16:40
15009,1049-50,11,452601,1,4,4,5,24,1,16:26
15009,1049-50,11,452502,1,4,4,7,29,0,17:30
15009,1049-50,11,452403,2,4,4,7,29,0,17:06
15009,1049-50,12,452601,1,4,4,12,54,2,17:24
15009,1049-50,12,452502,1,4,3,6,24,1,12:52
15009,1049-50,12,452403,2,4,3,9,38,0,17:06
15010,1049-50,1,452501,1,4,4,1,2,0,17:04
15010,1049-50,1,452402,1,4,4,0,0,1,11:02
15010,1049-50,2,452501,1,4,4,0,0,2,13:37
15010,1049-50,2,452402,1,4,3,0,0,0,15:05
15010,1049-50,3,452501,1,4,4,0,0,0,16:51
15010,1049-50,3,452402,1,4,4,1,2,2,14:19
15010,1049-50,4,452501,1,4,3,0,0,0,11:51
15010,1049-50,4,452402,1,4,4,0,0,0,15:08
15010,1049-50,5,452501,1,4,4,1,2,0,12:24
15010,1049-50,5,452402,1,4,4,0,0,2,15:20
15010,1049-50,6,452501,1,4,4,1,3,1,15:43
15010,1049-50,6,452402,1,4,3,0,0,2,13:41
15010,1049-50,7,452501,1,4,4,0,0,1,10:14
15010,1049-50,7,452402,1,4,4,1,3,0,13:46
15010,1049-50,8,452501,1,4,3,0,0,1,15:09
15010,1049-50,8,452402,1,4,3,0,0,0,15:43
15010,1049-50,9,452501,1,4,4,0,0,0,13:03
15010,1049-50,9,452402,1,4,4,0,0,1,11:13
15010,1049-50,10,452501,1,4,4,1,5,0,12:35
15010,1049-50,10,452402,1,4,4,1,4,0,16:05
15010,1049-50,11,452501,1,4,3,0,0,0,15:18
15010,1049-50,11,452402,1,4,4,0,0,0,12:34
15010,1049-50,12,452501,1,4,2,1,4,1,13:54
15010,1049-50,12,452402,1,4,3,2,7,1,16:09
15011,1049-50,1,442404,2,4,4,2,5,3,15:46
15011,1049-50,1,442701,1,4,4,0,0,1,18:11
15011,1049-50,1,442602,1,4,4,1,2,4,09:48
15011,1049-50,1,442503,2,4,4,1,2,2,12:01
15011,1049-50,2,442404,2,4,4,1,2,5,14:38
15011,1049-50,2,442701,1,4,4,0,0,3,17:29
15011,1049-50,2,442602,1,4,3,0,0,3,12:38
15011,1049-50,2,442503,2,4,3,3,6,1,11:25
15011,1049-50,3,442404,2,4,2,0,0,1,18:26
15011,1049-50,3,442701,1,4,2,4,8,1,15:54
15011,1049-50,3,442602,1,4,2,1,2,4,11:39
15011,1049-50,3,442503,2,4,2,0,0,0,16:26
15011,1049-50,4,442404,2,4,3,0,0,5,13:25
15011,1049-50,4,442701,1,4,3,0,0,1,11:37
15011,1049-50,4,442602,1,4,4,2,4,1,12:30
15011,1049-50,4,442503,2,4,3,0,0,3,13:32
15011,1049-50,5,442404,2,4,3,0,0,1,14:28
15011,1049-50,5,442701,1,4,2,1,2,1,19:40
15011,1049-50,5,442602,1,4,3,1,2,0,13:26
15011,1049-50,5,442503,2,4,3,2,4,4,12:50
15011,1049-50,6,442404,2,4,3,2,6,1,15:48
15011,1049-50,6,442701,1,4,3,2,6,1,16:09
15011,1049-50,6,442602,1,4,3,2,6,1,15:32
15011,1049-50,6,442503,2,4,3,0,0,2,12:53
15011,1049-50,7,442404,2,4,3,0,0,2,14:36
15011,1049-50,7,442701,1,4,3,2,6,3,10:53
15011,1049-50,7,442602,1,4,4,0,0,0,12:52
15011,1049-50,7,442503,2,4,3,1,3,1,15:07
15011,1049-50,8,442404,2,4,3,1,3,1,17:01
15011,1049-50,8,442701,1,4,3,2,6,1,17:03
15011,1049-50,8,442602,1,4,3,4,11,1,14:51
15011,1049-50,8,442503,2,4,2,0,0,3,14:28
15011,1049-50,9,442404,2,4,3,2,4,2,15:24
15011,1049-50,9,442701,1,4,3,0,0,2,12:31
15011,1049-50,9,442602,1,4,4,0,0,1,18:13
15011,1049-50,9,442503,2,4,3,1,2,2,10:20
15011,1049-50,10,442404,2,4,3,0,0,1,18:11
15011,1049-50,10,442701,1,4,3,0,0,2,15:12
15011,1049-50,10,442602,1,4,2,0,0,0,17:52
15011,1049-50,10,442503,2,4,2,2,7,4,14:02
15011,1049-50,11,442404,2,4,3,0,0,0,14:09
15011,1049-50,11,442701,1,4,3,1,4,4,13:15
15011,1049-50,11,442602,1,4,3,0,0,1,16:34
15011,1049-50,11,442503,2,4,4,0,0,3,11:40
15011,1049-50,12,442404,2,4,2,1,4,0,11:29
15011,1049-50,12,442701,1,4,2,1,4,2,18:30
15011,1049-50,12,442602,1,4,3,1,4,2,14:31
15011,1049-50,12,442503,2,4,3,3,11,2,20:47
15012,1049-50,1,452601,1,4,4,0,0,2,15:22
15012,1049-50,1,452502,1,4,3,1,2,2,13:21
15012,1049-50,1,452403,2,4,4,0,0,3,17:43
15012,1049-50,2,452601,1,4,2,0,0,1,16:50
15012,1049-50,2,452502,1,4,2,0,0,1,14:44
15012,1049-50,2,452403,2,4,3,1,2,2,15:51
15012,1049-50,3,452601,1,4,2,1,2,2,16:15
15012,1049-50,3,452502,1,4,3,0,0,0,16:55
15012,1049-50,3,452403,2,4,3,0,0,2,20:18
15012,1049-50,4,452601,1,4,3,0,0,1,13:52
15012,1049-50,4,452502,1,4,2,2,4,2,19:33
15012,1049-50,4,452403,2,4,3,1,2,2,16:28
15012,1049-50,5,452601,1,4,3,1,2,1,17:43
15012,1049-50,5,452502,1,4,2,1,2,1,11:29
15012,1049-50,5,452403,2,4,3,0,0,3,16:36
15012,1049-50,6,452601,1,4,3,0,0,2,13:51
15012,1049-50,6,452502,1,4,3,1,3,1,14:21
15012,1049-50,6,452403,2,4,3,1,3,3,18:36
15012,1049-50,7,452601,1,4,3,1,3,2,13:51
15012,1049-50,7,452502,1,4,2,1,3,2,17:59
15012,1049-50,7,452403,2,4,3,1,3,0,20:04
15012,1049-50,8,452601,1,4,3,0,0,4,08:43
15012,1049-50,8,452502,1,4,3,2,6,5,16:53
15012,1049-50,8,452403,2,4,4,1,3,1,14:11
15012,1049-50,9,452601,1,4,3,0,0,2,14:25
15012,1049-50,9,452502,1,4,3,0,0,0,12:39
15012,1049-50,9,452403,2,4,3,0,0,2,16:16
15012,1049-50,10,452601,1,4,3,0,0,3,17:38
15012,1049-50,10,452502,1,4,3,1,4,0,15:41
15012,1049-50,10,452403,2,4,3,1,4,4,19:39
