student_id,academic_year,week_number,module_code,semester,total_sessions,attended_sessions,vle_logins,vle_resource_views,vle_forum_posts,vle_mean_login_time
30002,1052-53,1,442702,2,3,2,1,2,3,17:10
30002,1052-53,1,442901,1,4,3,1,2,0,00:50
30002,1052-53,1,4421001,1,4,3,0,0,1,15:07
30002,1052-53,2,442604,2,3,2,1,2,1,21:26
30002,1052-53,2,442702,2,3,2,0,0,2,18:22
30002,1052-53,2,442901,1,4,3,0,0,1,16:30
30002,1052-53,2,4421001,1,4,3,0,0,1,17:21
30002,1052-53,3,442604,2,3,1,2,4,0,21:10
30002,1052-53,3,442702,2,3,2,0,0,2,14:05
30002,1052-53,3,442901,1,4,2,2,4,1,10:08
30002,1052-53,3,4421001,1,4,2,0,0,1,12:45
30002,1052-53,4,442604,2,3,3,1,2,2,20:22
30002,1052-53,4,442702,2,3,2,0,0,0,02:35
30002,1052-53,4,442901,1,4,3,0,0,1,16:47
30002,1052-53,4,4421001,1,4,3,3,6,1,12:37
30002,1052-53,5,442604,2,3,3,1,2,0,17:23
30002,1052-53,5,442702,2,3,3,0,0,3,12:11
30002,1052-53,5,442901,1,4,4,0,0,1,14:27
30002,1052-53,5,4421001,1,4,3,0,0,0,15:42
30002,1052-53,6,442604,2,3,3,1,3,0,18:37
30002,1052-53,6,442702,2,3,3,1,3,1,17:25
30002,1052-53,6,442901,1,4,4,1,3,1,09:08
30002,1052-53,6,4421001,1,4,4,0,0,2,23:45
30002,1052-53,7,442604,2,3,3,0,0,4,19:44
30002,1052-53,7,442702,2,3,3,1,3,1,20:31
30002,1052-53,7,442901,1,4,4,0,0,2,20:37
30002,1052-53,7,4421001,1,4,3,2,6,3,07:33
30002,1052-53,8,442604,2,3,3,0,0,2,00:19
30002,1052-53,8,442702,2,3,3,0,0,2,11:08
30002,1052-53,8,442901,1,4,3,2,6,0,17:05
30002,1052-53,8,4421001,1,4,3,0,0,1,17:46
30002,1052-53,9,442604,2,3,3,1,2,1,11:10
30002,1052-53,9,442702,2,3,3,1,2,0,19:51
30002,1052-53,9,442901,1,4,3,0,0,2,13:06
30002,1052-53,9,4421001,1,4,4,0,0,3,12:35
30002,1052-53,10,442604,2,3,2,1,4,0,18:06
30002,1052-53,10,442702,2,3,2,1,4,1,16:34
30002,1052-53,10,442901,1,4,2,0,0,1,10:58
30002,1052-53,10,4421001,1,4,3,0,0,3,10:06
30002,1052-53,11,442604,2,3,3,1,4,1,12:55
30002,1052-53,11,442702,2,3,3,0,0,2,18:18
30002,1052-53,11,442901,1,4,4,1,5,1,15:01
30002,1052-53,11,4421001,1,4,4,0,0,0,16:24
30002,1052-53,12,442604,2,3,3,0,0,1,15:40
30002,1052-53,12,442702,2,3,3,2,8,0,01:41
30002,1052-53,12,442901,1,4,3,0,0,0,14:37
30002,1052-53,12,4421001,1,4,3,0,0,0,11:22
30003,1052-53,1,451201,1,4,4,0,0,1,18:28
30003,1052-53,2,451201,1,4,3,0,0,0,18:26
30003,1052-53,3,451201,1,4,4,0,0,0,13:43
30003,1052-53,4,451201,1,4,3,1,2,1,15:09
30003,1052-53,5,451201,1,4,3,1,2,1,13:50
30003,1052-53,6,451201,1,4,4,0,0,0,15:12
30003,1052-53,7,451201,1,4,3,0,0,1,15:22
30003,1052-53,8,451201,1,4,3,1,3,0,16:05
30003,1052-53,9,451201,1,4,3,0,0,1,15:19
30003,1052-53,10,451201,1,4,4,2,8,2,13:56
30003,1052-53,11,451201,1,4,3,2,8,1,14:42
30003,1052-53,12,451201,1,4,4,0,0,1,15:36
30004,1052-53,1,423802,1,3,2,50,99,0,12:00
30004,1052-53,1,423803,2,4,4,42,84,0,12:45
30004,1052-53,1,423801,1,4,4,53,105,0,13:20
30004,1052-53,1,423804,2,4,4,41,86,0,13:59
30004,1052-53,2,423802,1,3,3,49,107,2,07:45
30004,1052-53,2,423803,2,4,4,45,100,3,12:55
30004,1052-53,2,423801,1,4,4,52,112,1,15:57
30004,1052-53,2,423804,2,4,4,40,93,2,17:55
30004,1052-53,3,423802,1,3,2,32,63,1,15:56
30004,1052-53,3,423803,2,4,3,45,89,1,15:51
30004,1052-53,3,423801,1,4,3,38,74,3,12:43
30004,1052-53,3,423804,2,4,3,43,86,1,13:20
30004,1052-53,4,423802,1,3,2,57,118,1,16:22
30004,1052-53,4,423803,2,4,3,48,98,3,15:56
30004,1052-53,4,423801,1,4,4,52,106,1,14:23
30004,1052-53,4,423804,2,4,4,60,130,3,17:25
30004,1052-53,5,423802,1,3,2,53,118,1,15:17
30004,1052-53,5,423803,2,4,4,46,105,0,12:23
30004,1052-53,5,423801,1,4,4,45,99,1,13:04
30004,1052-53,5,423804,2,4,4,52,119,1,14:19
30004,1052-53,6,423802,1,3,3,40,117,1,16:23
30004,1052-53,6,423803,2,4,3,42,123,1,11:29
30004,1052-53,6,423801,1,4,3,38,108,1,15:53
30004,1052-53,6,423804,2,4,3,52,152,1,16:52
30004,1052-53,7,423802,1,3,3,47,142,3,13:10
30004,1052-53,7,423803,2,4,4,44,141,1,13:54
30004,1052-53,7,423801,1,4,4,55,160,2,14:30
30004,1052-53,7,423804,2,4,4,41,130,1,12:54
30004,1052-53,8,423802,1,3,3,51,154,0,11:27
30004,1052-53,8,423803,2,4,4,33,104,2,16:42
30004,1052-53,8,423801,1,4,3,50,152,2,13:15
30004,1052-53,8,423804,2,4,4,37,120,1,14:35
30004,1052-53,9,423802,1,3,3,42,89,1,16:15
30004,1052-53,9,423803,2,4,4,43,93,1,16:36
30004,1052-53,9,423801,1,4,4,32,67,2,19:27
30004,1052-53,9,423804,2,4,4,48,106,0,13:46
30004,1052-53,10,423802,1,3,2,37,145,1,16:06
30004,1052-53,10,423803,2,4,3,44,180,1,13:34
30004,1052-53,10,423801,1,4,3,50,203,0,17:39
30004,1052-53,10,423804,2,4,3,45,190,3,08:56
30004,1052-53,11,423802,1,3,2,49,206,2,14:56
30004,1052-53,11,423803,2,4,3,41,178,5,14:03
30004,1052-53,11,423801,1,4,3,30,118,0,13:12
30004,1052-53,11,423804,2,4,3,60,254,0,14:21
30004,1052-53,12,423802,1,3,3,51,218,0,14:32
30004,1052-53,12,423803,2,4,3,54,248,0,14:12
30004,1052-53,12,423801,1,4,4,57,248,0,15:13
30004,1052-53,12,423804,2,4,4,46,210,5,16:08
30005,1052-53,1,442502,1,4,4,6,12,0,15:15
30005,1052-53,1,442403,2,4,3,7,15,2,13:39
30005,1052-53,1,442601,1,4,3,10,19,2,14:42
30005,1052-53,2,442502,1,4,4,8,17,1,16:36
30005,1052-53,2,442403,2,4,4,5,11,0,15:12
30005,1052-53,2,442601,1,4,4,5,10,0,13:11
30005,1052-53,3,442502,1,4,4,7,13,1,14:48
30005,1052-53,3,442403,2,4,4,8,16,0,13:39
30005,1052-53,3,442601,1,4,3,4,7,2,16:26
30005,1052-53,4,442502,1,4,3,6,12,0,13:13
30005,1052-53,4,442403,2,4,4,6,13,3,16:42
30005,1052-53,4,442601,1,4,4,3,6,2,13:40
30005,1052-53,5,442502,1,4,4,6,12,1,14:01
30005,1052-53,5,442403,2,4,3,8,17,0,15:26
30005,1052-53,5,442601,1,4,3,6,11,1,13:17
30005,1052-53,6,442502,1,4,4,8,22,1,17:16
30005,1052-53,6,442403,2,4,4,6,18,3,13:05
30005,1052-53,6,442601,1,4,3,8,21,1,15:19
30005,1052-53,7,442502,1,4,3,4,11,2,14:24
30005,1052-53,7,442403,2,4,3,10,30,1,17:25
30005,1052-53,7,442601,1,4,3,9,24,1,15:40
30005,1052-53,8,442502,1,4,4,6,18,0,12:20
30005,1052-53,8,442403,2,4,4,11,35,3,15:01
30005,1052-53,8,442601,1,4,4,5,14,0,14:29
30005,1052-53,9,442502,1,4,4,3,6,1,14:50
30005,1052-53,9,442403,2,4,4,10,23,1,15:14
30005,1052-53,9,442601,1,4,3,5,9,0,16:15
30005,1052-53,10,442502,1,4,3,1,4,2,15:53
30005,1052-53,10,442403,2,4,4,8,34,0,16:12
30005,1052-53,10,442601,1,4,3,16,61,0,14:43
30005,1052-53,11,442502,1,4,3,9,37,0,15:17
30005,1052-53,11,442403,2,4,4,16,68,3,14:21
30005,1052-53,11,442601,1,4,4,6,23,0,13:35
30005,1052-53,12,442502,1,4,3,5,20,2,13:28
30005,1052-53,12,442403,2,4,4,6,25,1,13:02
30005,1052-53,12,442601,1,4,3,4,15,2,15:57
30006,1052-53,1,452401,1,4,4,2,4,1,11:58
30006,1052-53,2,452401,1,4,2,0,0,1,14:40
30006,1052-53,3,452401,1,4,2,0,0,1,12:45
30006,1052-53,4,452401,1,4,3,0,0,2,10:10
30006,1052-53,5,452401,1,4,4,1,2,2,14:20
30006,1052-53,6,452401,1,4,3,0,0,1,15:08
30006,1052-53,7,452401,1,4,3,1,3,0,13:31
30006,1052-53,8,452401,1,4,4,0,0,3,13:32
30006,1052-53,9,452401,1,4,3,1,2,2,13:07
30006,1052-53,10,452401,1,4,3,0,0,1,14:09
30006,1052-53,11,452401,1,4,3,2,9,2,14:52
30006,1052-53,12,452401,1,4,4,0,0,3,15:31
30007,1052-53,1,433301,1,3,3,9,18,0,15:01
30007,1052-53,2,433301,1,3,3,7,15,3,15:05
30007,1052-53,3,433301,1,3,2,4,9,0,13:18
30007,1052-53,4,433301,1,3,3,12,27,0,11:24
30007,1052-53,5,433301,1,3,3,9,19,0,13:10
30007,1052-53,6,433301,1,3,3,11,34,2,14:09
30007,1052-53,7,433301,1,3,3,5,15,0,15:30
30007,1052-53,8,433301,1,3,2,12,33,0,12:15
30007,1052-53,9,433301,1,3,3,7,14,0,16:44
30007,1052-53,10,433301,1,3,2,10,42,3,16:12
30007,1052-53,11,433301,1,3,3,8,36,0,15:50
30007,1052-53,12,433301,1,3,2,9,36,1,16:44
30008,1052-53,1,433303,2,2,2,0,0,1,07:17
30008,1052-53,1,433501,1,3,2,2,4,1,16:30
30008,1052-53,2,433303,2,2,2,0,0,1,00:11
30008,1052-53,2,433501,1,3,2,1,2,3,22:32
30008,1052-53,3,433303,2,2,1,1,2,3,08:39
30008,1052-53,3,433501,1,3,2,3,6,1,21:43
30008,1052-53,4,433303,2,2,1,0,0,2,21:02
30008,1052-53,4,433501,1,3,2,3,6,0,20:43
30008,1052-53,5,433303,2,2,1,1,2,0,15:11
30008,1052-53,5,433501,1,3,1,1,2,0,23:28
30008,1052-53,6,433303,2,2,1,1,2,3,22:05
30008,1052-53,6,433501,1,3,2,1,3,1,18:23
30008,1052-53,7,433303,2,2,0,0,0,0,19:19
30008,1052-53,7,433501,1,3,1,0,0,3,07:40
30008,1052-53,8,433303,2,2,1,1,3,3,05:11
30008,1052-53,8,433501,1,3,2,1,3,2,08:55
30008,1052-53,9,433303,2,2,1,2,4,3,13:51
30008,1052-53,9,433501,1,3,2,0,0,1,18:26
30008,1052-53,10,433303,2,2,2,0,0,0,07:03
30008,1052-53,10,433501,1,3,3,0,0,2,14:35
30008,1052-53,11,433303,2,2,1,1,4,5,09:11
30008,1052-53,11,433501,1,3,2,1,4,0,19:57
30008,1052-53,12,433303,2,2,1,1,4,2,12:20
30008,1052-53,12,433501,1,3,1,2,8,2,04:06
30009,1052-53,1,423701,1,3,3,0,0,2,14:20
30009,1052-53,1,423703,2,4,4,2,4,1,16:45
30009,1052-53,1,423702,1,4,3,1,2,0,16:36
30009,1052-53,1,423704,2,3,3,1,2,2,14:20
30009,1052-53,2,423701,1,3,2,2,4,0,14:23
30009,1052-53,2,423703,2,4,4,0,0,2,16:19
30009,1052-53,2,423702,1,4,3,1,2,2,15:06
30009,1052-53,2,423704,2,3,2,0,0,2,14:54
30009,1052-53,3,423701,1,3,2,3,6,2,16:38
30009,1052-53,3,423703,2,4,3,0,0,1,17:14
30009,1052-53,3,423702,1,4,3,2,4,0,16:42
30009,1052-53,3,423704,2,3,2,1,2,2,17:23
30009,1052-53,4,423701,1,3,2,0,0,1,20:32
30009,1052-53,4,423703,2,4,3,2,4,0,13:53
30009,1052-53,4,423702,1,4,3,4,9,3,15:11
30009,1052-53,4,423704,2,3,3,0,0,1,15:12
30009,1052-53,5,423701,1,3,2,1,2,3,16:04
30009,1052-53,5,423703,2,4,2,1,2,1,18:34
30009,1052-53,5,423702,1,4,3,2,4,2,17:11
30009,1052-53,5,423704,2,3,2,1,2,1,22:20
30009,1052-53,6,423701,1,3,2,0,0,1,14:09
30009,1052-53,6,423703,2,4,3,1,3,1,17:33
30009,1052-53,6,423702,1,4,3,0,0,1,18:08
30009,1052-53,6,423704,2,3,3,0,0,2,14:29
30009,1052-53,7,423701,1,3,1,0,0,2,18:18
30009,1052-53,7,423703,2,4,2,1,3,2,13:24
30009,1052-53,7,423702,1,4,2,2,6,2,15:11
30009,1052-53,7,423704,2,3,2,1,3,1,18:01
30009,1052-53,8,423701,1,3,1,1,3,0,17:07
30009,1052-53,8,423703,2,4,2,0,0,0,15:51
30009,1052-53,8,423702,1,4,2,2,5,1,19:06
30009,1052-53,8,423704,2,3,1,0,0,3,16:40
30009,1052-53,9,423701,1,3,2,0,0,2,15:45
30009,1052-53,9,423703,2,4,3,0,0,3,16:33
30009,1052-53,9,423702,1,4,3,4,9,1,16:55
30009,1052-53,9,423704,2,3,2,0,0,4,13:38
30009,1052-53,10,423701,1,3,2,1,4,2,20:23
30009,1052-53,10,423703,2,4,3,2,8,0,14:52
30009,1052-53,10,423702,1,4,2,0,0,2,14:22
30009,1052-53,10,423704,2,3,2,1,4,0,15:17
30009,1052-53,11,423701,1,3,2,1,4,3,20:20
30009,1052-53,11,423703,2,4,2,1,4,2,18:07
30009,1052-53,11,423702,1,4,3,1,4,2,18:51
30009,1052-53,11,423704,2,3,2,2,8,0,17:50
30009,1052-53,12,423701,1,3,2,3,11,0,12:41
30009,1052-53,12,423703,2,4,2,0,0,1,16:39
30009,1052-53,12,423702,1,4,2,0,0,2,19:35
30009,1052-53,12,423704,2,3,1,0,0,1,15:47
30010,1052-53,1,452501,1,4,3,0,0,0,18:03
30010,1052-53,1,452402,1,4,4,1,2,2,15:51
30010,1052-53,2,452501,1,4,3,0,0,1,11:46
30010,1052-53,2,452402,1,4,3,0,0,0,13:32
30010,1052-53,3,452501,1,4,3,2,5,1,18:58
30010,1052-53,3,452402,1,4,3,1,2,0,15:10
30010,1052-53,4,452501,1,4,2,0,0,0,21:17
30010,1052-53,4,452402,1,4,2,0,0,0,16:32
30010,1052-53,5,452501,1,4,4,1,2,1,13:42
30010,1052-53,5,452402,1,4,4,3,7,0,17:41
30010,1052-53,6,452501,1,4,2,1,3,0,15:56
30010,1052-53,6,452402,1,4,2,1,3,1,19:47
30010,1052-53,7,452501,1,4,2,0,0,2,20:20
30010,1052-53,7,452402,1,4,1,0,0,0,16:12
30010,1052-53,8,452501,1,4,3,0,0,2,16:35
30010,1052-53,8,452402,1,4,2,2,5,0,20:03
30010,1052-53,9,452501,1,4,3,0,0,1,16:44
30010,1052-53,9,452402,1,4,3,1,2,0,17:23
30010,1052-53,10,452501,1,4,3,2,10,3,14:15
30010,1052-53,10,452402,1,4,3,1,4,0,17:28
30010,1052-53,11,452501,1,4,4,0,0,0,16:48
30010,1052-53,11,452402,1,4,4,1,4,1,14:58
30010,1052-53,12,452501,1,4,3,0,0,1,14:35
30010,1052-53,12,452402,1,4,4,0,0,2,17:40
30011,1052-53,1,4241202,1,4,4,48,102,0,12:34
30011,1052-53,1,4241204,2,2,2,37,80,0,12:07
30011,1052-53,1,4241201,1,3,3,50,114,3,11:02
30011,1052-53,1,4241203,2,4,4,37,82,4,15:06
30011,1052-53,2,4241202,1,4,4,59,115,1,14:36
30011,1052-53,2,4241204,2,2,2,41,80,2,13:50
30011,1052-53,2,4241201,1,3,3,44,101,0,10:07
30011,1052-53,2,4241203,2,4,3,40,82,2,15:51
30011,1052-53,3,4241202,1,4,3,45,88,2,15:04
30011,1052-53,3,4241204,2,2,2,43,86,1,14:30
30011,1052-53,3,4241201,1,3,2,60,131,1,12:04
30011,1052-53,3,4241203,2,4,4,44,86,3,12:39
30011,1052-53,4,4241202,1,4,4,43,90,1,11:15
30011,1052-53,4,4241204,2,2,2,48,103,0,12:12
30011,1052-53,4,4241201,1,3,2,36,81,4,10:49
30011,1052-53,4,4241203,2,4,4,47,100,2,14:59
30011,1052-53,5,4241202,1,4,4,43,87,1,13:48
30011,1052-53,5,4241204,2,2,2,47,91,3,16:05
30011,1052-53,5,4241201,1,3,3,47,103,1,13:19
30011,1052-53,5,4241203,2,4,4,33,70,0,12:51
30011,1052-53,6,4241202,1,4,3,57,164,1,14:44
30011,1052-53,6,4241204,2,2,2,48,143,3,15:21
30011,1052-53,6,4241201,1,3,3,41,129,2,09:27
30011,1052-53,6,4241203,2,4,4,41,122,1,09:49
30011,1052-53,7,4241202,1,4,4,44,132,3,14:57
30011,1052-53,7,4241204,2,2,1,45,132,1,16:21
30011,1052-53,7,4241201,1,3,3,37,119,2,14:06
30011,1052-53,7,4241203,2,4,4,40,119,2,15:29
30011,1052-53,8,4241202,1,4,3,43,127,2,11:49
30011,1052-53,8,4241204,2,2,2,46,131,0,13:42
30011,1052-53,8,4241201,1,3,2,47,149,2,15:55
30011,1052-53,8,4241203,2,4,4,44,126,1,13:35
30011,1052-53,9,4241202,1,4,4,42,87,0,10:45
30011,1052-53,9,4241204,2,2,2,32,66,3,15:11
30011,1052-53,9,4241201,1,3,3,54,120,0,13:26
30011,1052-53,9,4241203,2,4,3,46,100,2,10:50
30011,1052-53,10,4241202,1,4,4,53,222,0,07:48
30011,1052-53,10,4241204,2,2,2,41,165,0,12:25
30011,1052-53,10,4241201,1,3,3,53,233,0,09:57
30011,1052-53,10,4241203,2,4,4,49,214,4,11:43
30011,1052-53,11,4241202,1,4,4,36,156,3,15:11
30011,1052-53,11,4241204,2,2,2,50,216,4,13:56
30011,1052-53,11,4241201,1,3,3,50,236,3,18:49
30011,1052-53,11,4241203,2,4,4,46,207,0,08:28
30011,1052-53,12,4241202,1,4,4,29,128,2,14:44
30011,1052-53,12,4241204,2,2,1,40,172,2,16:53
30011,1052-53,12,4241201,1,3,3,42,198,2,12:57
30011,1052-53,12,4241203,2,4,4,47,211,4,14:28
30012,1052-53,1,412101,1,2,2,1,2,4,12:09
30012,1052-53,1,412102,1,2,2,0,0,2,15:06
30012,1052-53,1,412103,2,2,2,1,2,1,15:48
30012,1052-53,1,412104,2,4,4,0,0,2,13:25
30012,1052-53,2,412101,1,2,2,1,2,5,17:19
30012,1052-53,2,412102,1,2,2,1,2,0,16:42
30012,1052-53,2,412103,2,2,2,3,7,4,10:40
30012,1052-53,2,412104,2,4,4,1,2,0,16:50
30012,1052-53,3,412101,1,2,1,0,0,2,16:58
30012,1052-53,3,412102,1,2,1,0,0,2,13:07
30012,1052-53,3,412103,2,2,1,1,2,2,16:55
30012,1052-53,3,412104,2,4,3,0,0,2,12:21
30012,1052-53,4,412101,1,2,2,0,0,1,18:19
30012,1052-53,4,412102,1,2,1,4,9,3,15:33
30012,1052-53,4,412103,2,2,2,0,0,2,15:06
30012,1052-53,4,412104,2,4,4,0,0,2,11:50
30012,1052-53,5,412101,1,2,1,0,0,0,14:11
30012,1052-53,5,412102,1,2,2,1,2,3,15:09
30012,1052-53,5,412103,2,2,1,2,4,6,17:22
30012,1052-53,5,412104,2,4,3,2,4,4,14:56
30012,1052-53,6,412101,1,2,1,0,0,2,16:52
30012,1052-53,6,412102,1,2,2,1,3,2,15:23
30012,1052-53,6,412103,2,2,1,0,0,2,16:22
30012,1052-53,6,412104,2,4,2,1,3,0,15:07
30012,1052-53,7,412101,1,2,2,0,0,4,15:09
30012,1052-53,7,412102,1,2,1,0,0,3,17:31
30012,1052-53,7,412103,2,2,2,1,3,0,14:03
30012,1052-53,7,412104,2,4,3,1,3,1,12:55
30012,1052-53,8,412101,1,2,2,0,0,1,15:02
30012,1052-53,8,412102,1,2,2,2,6,0,15:46
30012,1052-53,8,412103,2,2,2,1,3,4,15:28
30012,1052-53,8,412104,2,4,3,0,0,1,15:02
30012,1052-53,9,412101,1,2,1,1,2,1,09:25
30012,1052-53,9,412102,1,2,1,1,2,4,15:34
30012,1052-53,9,412103,2,2,1,0,0,2,16:22
30012,1052-53,9,412104,2,4,3,0,0,2,14:42
30012,1052-53,10,412101,1,2,1,0,0,1,18:24
30012,1052-53,10,412102,1,2,2,1,4,2,14:37
30012,1052-53,10,412103,2,2,1,0,0,2,15:06
30012,1052-53,10,412104,2,4,3,0,0,1,15:09
30012,1052-53,11,412101,1,2,1,0,0,1,15:25
30012,1052-53,11,412102,1,2,1,1,4,1,15:44
30012,1052-53,11,412103,2,2,2,1,4,1,15:52
30012,1052-53,11,412104,2,4,3,0,0,1,16:24
30012,1052-53,12,412101,1,2,2,0,0,1,14:28
30012,1052-53,12,412102,1,2,2,0,0,6,14:19
30012,1052-53,12,412103,2,2,2,0,0,1,17:55
30012,1052-53,12,412104,2,4,4,0,0,1,18:12
30013,1052-53,1,412101,1,2,2,10,21,0,14:53
30013,1052-53,1,412102,1,2,2,5,10,2,11:50
30013,1052-53,1,412103,2,2,2,4,8,1,13:58
30013,1052-53,1,412104,2,4,3,5,11,1,12:26
30013,1052-53,2,412101,1,2,1,6,11,1,18:28
30013,1052-53,2,412102,1,2,1,4,7,0,16:37
30013,1052-53,2,412103,2,2,1,8,16,1,14:45
30013,1052-53,2,412104,2,4,2,6,12,1,15:36
30013,1052-53,3,412101,1,2,1,4,9,0,13:25
30013,1052-53,3,412102,1,2,2,6,13,1,15:33
30013,1052-53,3,412103,2,2,1,5,11,0,17:29
30013,1052-53,3,412104,2,4,3,7,17,5,11:17
30013,1052-53,4,412101,1,2,1,8,17,3,14:14
30013,1052-53,4,412102,1,2,2,8,17,4,16:18
30013,1052-53,4,412103,2,2,2,11,23,3,13:20
30013,1052-53,4,412104,2,4,4,5,12,2,14:56
30013,1052-53,5,412101,1,2,2,8,16,0,17:37
30013,1052-53,5,412102,1,2,2,6,12,2,13:28
30013,1052-53,5,412103,2,2,1,5,9,0,13:24
30013,1052-53,5,412104,2,4,3,12,28,0,15:50
30013,1052-53,6,412101,1,2,2,7,20,0,16:40
30013,1052-53,6,412102,1,2,2,4,11,0,13:35
30013,1052-53,6,412103,2,2,2,10,29,1,16:07
30013,1052-53,6,412104,2,4,3,4,13,1,16:31
30013,1052-53,7,412101,1,2,1,5,14,0,16:15
30013,1052-53,7,412102,1,2,1,5,13,1,12:43
30013,1052-53,7,412103,2,2,2,3,8,0,16:28
30013,1052-53,7,412104,2,4,3,8,24,1,14:09
30013,1052-53,8,412101,1,2,1,6,17,0,17:01
30013,1052-53,8,412102,1,2,1,13,36,3,14:59
30013,1052-53,8,412103,2,2,1,10,29,1,12:32
30013,1052-53,8,412104,2,4,3,6,19,2,18:15
30013,1052-53,9,412101,1,2,2,6,12,0,18:48
30013,1052-53,9,412102,1,2,1,16,30,2,14:25
30013,1052-53,9,412103,2,2,1,8,15,0,14:53
30013,1052-53,9,412104,2,4,3,9,20,2,14:55
30013,1052-53,10,412101,1,2,2,4,17,2,15:25
30013,1052-53,10,412102,1,2,2,14,56,1,17:37
30013,1052-53,10,412103,2,2,2,15,62,1,14:21
30013,1052-53,10,412104,2,4,4,6,28,3,17:09
30013,1052-53,11,412101,1,2,2,11,44,0,19:01
30013,1052-53,11,412102,1,2,1,9,36,0,13:33
30013,1052-53,11,412103,2,2,1,15,60,1,14:07
30013,1052-53,11,412104,2,4,3,8,36,1,12:00
30013,1052-53,12,412101,1,2,2,4,17,2,14:07
30013,1052-53,12,412102,1,2,2,9,38,1,16:32
30013,1052-53,12,412103,2,2,2,5,21,0,13:35
30013,1052-53,12,412104,2,4,4,14,64,0,12:01
30014,1052-53,1,433303,2,2,2,1,2,0,16:02
30014,1052-53,1,433501,1,3,3,1,2,1,17:07
30014,1052-53,2,433303,2,2,1,0,0,1,11:18
30014,1052-53,2,433501,1,3,3,1,2,1,12:56
30014,1052-53,3,433303,2,2,2,0,0,1,15:35
30014,1052-53,3,433501,1,3,3,2,4,1,14:19
30014,1052-53,4,433303,2,2,2,0,0,0,14:05
