student_id,academic_year,week_number,module_code,semester,total_sessions,attended_sessions,vle_logins,vle_resource_views,vle_forum_posts,vle_mean_login_time
10004,1048-49,6,442902,1,4,3,1,3,2,17:30
10004,1048-49,6,4421001,1,4,3,0,0,0,10:06
10004,1048-49,7,442703,2,3,2,2,6,2,17:14
10004,1048-49,7,442802,2,4,2,2,5,2,07:39
10004,1048-49,7,442902,1,4,2,1,3,0,17:14
10004,1048-49,7,4421001,1,4,3,0,0,1,19:24
10004,1048-49,8,442703,2,3,3,1,3,1,16:00
10004,1048-49,8,442802,2,4,3,1,3,0,15:13
10004,1048-49,8,442902,1,4,3,0,0,1,13:23
10004,1048-49,8,4421001,1,4,3,1,3,0,10:46
10004,1048-49,9,442703,2,3,3,0,0,1,15:37
10004,1048-49,9,442802,2,4,4,2,4,1,12:21
10004,1048-49,9,442902,1,4,4,0,0,1,13:14
10004,1048-49,9,4421001,1,4,4,0,0,1,13:28
10004,1048-49,10,442703,2,3,2,1,5,1,15:31
10004,1048-49,10,442802,2,4,4,0,0,0,15:34
10004,1048-49,10,442902,1,4,3,3,13,0,13:58
10004,1048-49,10,4421001,1,4,4,1,5,2,12:46
10004,1048-49,11,442703,2,3,2,1,5,2,18:41
10004,1048-49,11,442802,2,4,3,0,0,4,16:09
10004,1048-49,11,442902,1,4,3,2,9,4,15:53
10004,1048-49,11,4421001,1,4,4,1,5,0,18:34
10004,1048-49,12,442703,2,3,2,0,0,2,12:53
10004,1048-49,12,442802,2,4,4,0,0,3,14:57
10004,1048-49,12,442902,1,4,3,2,8,0,11:57
10004,1048-49,12,4421001,1,4,4,0,0,1,18:23
10005,1048-49,1,411501,1,2,2,0,0,1,15:28
10005,1048-49,1,411203,1,3,2,2,4,3,14:23
10005,1048-49,1,411502,2,2,2,1,2,0,13:58
10005,1048-49,1,411503,2,4,4,1,2,0,15:49
10005,1048-49,2,411501,1,2,2,1,2,2,15:03
10005,1048-49,2,411203,1,3,3,1,2,2,15:43
10005,1048-49,2,411502,2,2,2,0,0,1,09:51
10005,1048-49,2,411503,2,4,3,0,0,1,13:25
10005,1048-49,3,411501,1,2,2,0,0,1,13:00
10005,1048-49,3,411203,1,3,3,2,4,5,16:23
10005,1048-49,3,411502,2,2,2,0,0,2,13:58
10005,1048-49,3,411503,2,4,3,0,0,0,14:14
10005,1048-49,4,411501,1,2,2,0,0,0,14:13
10005,1048-49,4,411203,1,3,3,0,0,0,13:53
10005,1048-49,4,411502,2,2,2,1,2,2,13:19
10005,1048-49,4,411503,2,4,4,0,0,2,14:20
10005,1048-49,5,411501,1,2,1,0,0,1,13:14
10005,1048-49,5,411203,1,3,3,2,4,3,16:02
10005,1048-49,5,411502,2,2,1,1,2,0,15:03
10005,1048-49,5,411503,2,4,2,2,4,1,18:19
10005,1048-49,6,411501,1,2,1,1,3,0,14:12
10005,1048-49,6,411203,1,3,3,0,0,2,14:25
10005,1048-49,6,411502,2,2,2,0,0,0,13:51
10005,1048-49,6,411503,2,4,3,0,0,4,13:06
10005,1048-49,7,411501,1,2,1,0,0,1,15:59
10005,1048-49,7,411203,1,3,2,0,0,1,15:35
10005,1048-49,7,411502,2,2,1,1,3,0,13:39
10005,1048-49,7,411503,2,4,3,0,0,4,11:57
10005,1048-49,8,411501,1,2,2,0,0,1,14:35
10005,1048-49,8,411203,1,3,3,1,3,3,13:29
10005,1048-49,8,411502,2,2,1,0,0,2,15:55
10005,1048-49,8,411503,2,4,3,1,3,2,16:38
10005,1048-49,9,411501,1,2,2,0,0,1,15:07
10005,1048-49,9,411203,1,3,2,0,0,1,15:39
10005,1048-49,9,411502,2,2,2,1,2,1,14:50
10005,1048-49,9,411503,2,4,3,0,0,0,13:21
10005,1048-49,10,411501,1,2,2,0,0,1,15:00
10005,1048-49,10,411203,1,3,3,0,0,1,14:49
10005,1048-49,10,411502,2,2,2,0,0,0,14:54
10005,1048-49,10,411503,2,4,3,0,0,5,16:50
10005,1048-49,11,411501,1,2,2,0,0,1,15:00
10005,1048-49,11,411203,1,3,2,2,8,1,15:20
10005,1048-49,11,411502,2,2,1,1,4,1,13:35
10005,1048-49,11,411503,2,4,3,1,4,2,12:15
10005,1048-49,12,411501,1,2,2,0,0,0,15:09
10005,1048-49,12,411203,1,3,3,0,0,1,15:49
10005,1048-49,12,411502,2,2,2,0,0,0,14:14
10005,1048-49,12,411503,2,4,4,0,0,1,12:37
10006,1048-49,1,4531001,1,4,3,6,12,1,13:31
10006,1048-49,1,453704,2,4,4,3,6,1,13:43
10006,1048-49,1,453803,2,4,3,4,7,0,16:09
10006,1048-49,1,453902,1,4,3,4,8,1,16:18
10006,1048-49,2,4531001,1,4,1,12,19,1,22:38
10006,1048-49,2,453704,2,4,1,13,21,0,00:54
10006,1048-49,2,453803,2,4,1,5,7,0,17:43
10006,1048-49,2,453902,1,4,2,6,9,2,18:03
10006,1048-49,3,4531001,1,4,2,8,13,0,23:36
10006,1048-49,3,453704,2,4,2,6,10,0,19:14
10006,1048-49,3,453803,2,4,2,6,10,0,12:12
10006,1048-49,3,453902,1,4,2,9,14,0,23:52
10006,1048-49,4,4531001,1,4,1,6,9,0,23:11
10006,1048-49,4,453704,2,4,1,3,5,0,15:13
10006,1048-49,4,453803,2,4,1,8,12,2,16:46
10006,1048-49,4,453902,1,4,1,10,16,0,15:43
10006,1048-49,5,4531001,1,4,1,5,8,2,18:27
10006,1048-49,5,453704,2,4,1,12,20,0,15:48
10006,1048-49,5,453803,2,4,1,7,10,1,18:29
10006,1048-49,5,453902,1,4,1,9,14,0,16:28
10006,1048-49,6,4531001,1,4,1,7,17,0,03:15
10006,1048-49,6,453704,2,4,2,5,12,1,17:02
10006,1048-49,6,453803,2,4,2,10,21,1,15:36
10006,1048-49,6,453902,1,4,2,5,12,1,15:52
10006,1048-49,7,4531001,1,4,2,10,26,1,19:16
10006,1048-49,7,453704,2,4,2,11,28,0,17:31
10006,1048-49,7,453803,2,4,2,10,24,0,20:11
10006,1048-49,7,453902,1,4,2,4,10,0,13:44
10006,1048-49,8,4531001,1,4,1,7,17,2,18:52
10006,1048-49,8,453704,2,4,2,11,27,0,23:36
10006,1048-49,8,453803,2,4,1,4,9,0,17:07
10006,1048-49,8,453902,1,4,2,9,20,1,11:05
10006,1048-49,9,4531001,1,4,2,3,5,1,15:07
10006,1048-49,9,453704,2,4,2,10,18,2,13:47
10006,1048-49,9,453803,2,4,3,9,15,0,16:50
10006,1048-49,9,453902,1,4,3,9,15,0,17:51
10006,1048-49,10,4531001,1,4,4,15,64,4,09:55
10006,1048-49,10,453704,2,4,4,4,17,3,21:26
10006,1048-49,10,453803,2,4,4,7,28,0,18:13
10006,1048-49,10,453902,1,4,4,12,50,0,14:45
10006,1048-49,11,4531001,1,4,3,5,19,0,13:31
10006,1048-49,11,453704,2,4,3,7,27,0,15:04
10006,1048-49,11,453803,2,4,3,5,18,0,17:15
10006,1048-49,11,453902,1,4,3,12,43,1,12:19
10006,1048-49,12,4531001,1,4,3,7,26,0,16:19
10006,1048-49,12,453704,2,4,3,5,19,0,17:43
10006,1048-49,12,453803,2,4,3,7,23,1,12:46
10006,1048-49,12,453902,1,4,2,10,37,2,18:38
10007,1048-49,1,423701,1,3,1,0,0,0,14:49
10007,1048-49,1,423703,2,4,2,1,2,3,13:29
10007,1048-49,1,423702,1,4,2,2,4,2,15:06
10007,1048-49,1,423704,2,3,2,0,0,4,14:23
10007,1048-49,2,423701,1,3,2,0,0,1,15:25
10007,1048-49,2,423703,2,4,3,0,0,2,13:06
10007,1048-49,2,423702,1,4,3,1,2,0,13:40
10007,1048-49,2,423704,2,3,2,0,0,1,14:50
10007,1048-49,3,423701,1,3,2,1,2,2,15:57
10007,1048-49,3,423703,2,4,4,1,2,2,11:13
10007,1048-49,3,423702,1,4,3,1,2,0,10:57
10007,1048-49,3,423704,2,3,3,0,0,1,12:21
10007,1048-49,4,423701,1,3,3,1,2,2,11:26
10007,1048-49,4,423703,2,4,3,0,0,2,13:17
10007,1048-49,4,423702,1,4,3,0,0,2,15:39
10007,1048-49,4,423704,2,3,3,0,0,2,14:46
10007,1048-49,5,423701,1,3,2,0,0,0,15:31
10007,1048-49,5,423703,2,4,3,2,4,2,12:30
10007,1048-49,5,423702,1,4,3,1,2,0,14:03
10007,1048-49,5,423704,2,3,2,0,0,0,07:58
10007,1048-49,6,423701,1,3,2,0,0,1,17:47
10007,1048-49,6,423703,2,4,4,4,11,2,18:30
10007,1048-49,6,423702,1,4,3,1,3,3,16:55
10007,1048-49,6,423704,2,3,2,2,6,4,13:56
10007,1048-49,7,423701,1,3,3,1,3,1,13:46
10007,1048-49,7,423703,2,4,4,0,0,1,12:21
10007,1048-49,7,423702,1,4,3,1,3,1,15:53
10007,1048-49,7,423704,2,3,3,1,3,4,13:07
10007,1048-49,8,423701,1,3,3,0,0,0,14:07
10007,1048-49,8,423703,2,4,3,3,9,1,13:07
10007,1048-49,8,423702,1,4,3,2,6,3,11:00
10007,1048-49,8,423704,2,3,2,0,0,1,15:57
10007,1048-49,9,423701,1,3,3,0,0,1,14:34
10007,1048-49,9,423703,2,4,3,1,2,4,10:20
10007,1048-49,9,423702,1,4,3,1,2,0,11:05
10007,1048-49,9,423704,2,3,3,2,4,2,12:32
10007,1048-49,10,423701,1,3,2,0,0,1,18:07
10007,1048-49,10,423703,2,4,2,1,4,1,14:52
10007,1048-49,10,423702,1,4,3,0,0,0,12:51
10007,1048-49,10,423704,2,3,2,0,0,3,12:57
10007,1048-49,11,423701,1,3,3,1,4,1,14:08
10007,1048-49,11,423703,2,4,4,1,4,0,14:43
10007,1048-49,11,423702,1,4,3,2,8,1,16:19
10007,1048-49,11,423704,2,3,2,1,4,1,13:15
10007,1048-49,12,423701,1,3,3,1,4,4,15:15
10007,1048-49,12,423703,2,4,4,0,0,1,15:43
10007,1048-49,12,423702,1,4,3,0,0,0,10:31
10007,1048-49,12,423704,2,3,2,1,4,2,10:50
10008,1048-49,1,4361501,1,2,1,0,0,1,11:27
10008,1048-49,1,4361402,1,2,2,3,6,1,14:07
10008,1048-49,2,4361501,1,2,1,0,0,1,16:25
10008,1048-49,2,4361402,1,2,1,2,4,4,16:21
10008,1048-49,3,4361501,1,2,1,0,0,1,13:26
10008,1048-49,3,4361402,1,2,1,1,2,0,13:51
10008,1048-49,4,4361501,1,2,2,0,0,3,13:25
10008,1048-49,4,4361402,1,2,1,2,4,1,13:33
10008,1048-49,5,4361501,1,2,2,1,2,2,10:58
10008,1048-49,5,4361402,1,2,2,1,2,0,16:13
10008,1048-49,6,4361501,1,2,2,0,0,0,17:09
10008,1048-49,6,4361402,1,2,1,3,9,2,14:51
10008,1048-49,7,4361501,1,2,2,0,0,1,11:39
10008,1048-49,7,4361402,1,2,2,1,3,0,16:58
10008,1048-49,8,4361501,1,2,2,0,0,2,15:29
10008,1048-49,8,4361402,1,2,1,1,3,0,14:17
10008,1048-49,9,4361501,1,2,2,0,0,4,14:04
10008,1048-49,9,4361402,1,2,2,0,0,1,14:52
10008,1048-49,10,4361501,1,2,1,2,9,2,16:35
10008,1048-49,10,4361402,1,2,2,0,0,1,08:37
10008,1048-49,11,4361501,1,2,2,2,9,1,12:07
10008,1048-49,11,4361402,1,2,2,2,9,4,13:50
10008,1048-49,12,4361501,1,2,2,0,0,2,14:50
10008,1048-49,12,4361402,1,2,2,0,0,1,16:25
10009,1048-49,1,433303,2,2,2,2,4,2,15:21
10009,1048-49,1,433501,1,3,3,7,16,1,13:50
10009,1048-49,2,433303,2,2,1,2,4,0,10:31
10009,1048-49,2,433501,1,3,3,9,19,0,16:23
10009,1048-49,3,433303,2,2,2,7,13,0,14:57
10009,1048-49,3,433501,1,3,3,8,17,2,13:16
10009,1048-49,4,433303,2,2,2,7,13,1,14:52
10009,1048-49,4,433501,1,3,3,16,35,0,13:47
10009,1048-49,5,433303,2,2,2,7,13,0,15:11
10009,1048-49,5,433501,1,3,2,6,12,0,12:00
10009,1048-49,6,433303,2,2,1,14,37,1,14:06
10009,1048-49,6,433501,1,3,2,7,20,1,11:37
10009,1048-49,7,433303,2,2,2,15,39,4,16:33
10009,1048-49,7,433501,1,3,3,7,22,0,13:05
10009,1048-49,8,433303,2,2,2,6,16,2,11:45
10009,1048-49,8,433501,1,3,3,7,21,1,15:57
10009,1048-49,9,433303,2,2,1,10,21,1,11:45
10009,1048-49,9,433501,1,3,3,13,30,0,14:18
10009,1048-49,10,433303,2,2,1,4,16,1,12:28
10009,1048-49,10,433501,1,3,3,3,14,2,14:55
10009,1048-49,11,433303,2,2,2,5,21,1,15:23
10009,1048-49,11,433501,1,3,2,8,37,0,11:41
10009,1048-49,12,433303,2,2,2,6,24,0,13:38
10009,1048-49,12,433501,1,3,3,16,73,1,11:52
10010,1048-49,1,4421201,1,4,4,43,83,1,15:09
10010,1048-49,1,4421102,1,4,3,48,97,2,15:54
10010,1048-49,1,4421003,2,4,4,54,106,2,15:15
10010,1048-49,1,442904,2,4,3,52,109,1,13:18
10010,1048-49,2,4421201,1,4,3,35,67,1,13:05
10010,1048-49,2,4421102,1,4,3,48,97,0,14:07
10010,1048-49,2,4421003,2,4,3,38,76,0,14:17
10010,1048-49,2,442904,2,4,3,42,87,0,16:26
10010,1048-49,3,4421201,1,4,3,66,126,2,12:30
10010,1048-49,3,4421102,1,4,3,38,76,1,17:31
10010,1048-49,3,4421003,2,4,3,50,99,2,12:28
10010,1048-49,3,442904,2,4,3,59,128,0,10:59
10010,1048-49,4,4421201,1,4,4,45,90,1,13:21
10010,1048-49,4,4421102,1,4,4,42,87,1,11:43
10010,1048-49,4,4421003,2,4,4,50,104,2,15:51
10010,1048-49,4,442904,2,4,4,39,85,0,11:46
10010,1048-49,5,4421201,1,4,2,49,82,2,13:55
10010,1048-49,5,4421102,1,4,3,47,89,0,16:10
10010,1048-49,5,4421003,2,4,2,45,80,0,15:28
10010,1048-49,5,442904,2,4,2,49,93,0,15:50
10010,1048-49,6,4421201,1,4,3,41,110,2,14:21
10010,1048-49,6,4421102,1,4,3,33,96,3,15:44
10010,1048-49,6,4421003,2,4,2,51,149,1,13:10
10010,1048-49,6,442904,2,4,2,37,111,1,17:08
10010,1048-49,7,4421201,1,4,2,43,117,2,15:11
10010,1048-49,7,4421102,1,4,2,45,131,2,15:19
10010,1048-49,7,4421003,2,4,3,35,94,3,16:19
10010,1048-49,7,442904,2,4,4,48,138,1,15:05
10010,1048-49,8,4421201,1,4,3,45,126,2,17:01
10010,1048-49,8,4421102,1,4,3,37,109,1,14:16
10010,1048-49,8,4421003,2,4,3,42,123,1,15:39
10010,1048-49,8,442904,2,4,3,31,92,2,15:11
10010,1048-49,9,4421201,1,4,4,42,82,1,12:36
10010,1048-49,9,4421102,1,4,4,45,98,2,11:11
10010,1048-49,9,4421003,2,4,3,50,101,6,15:49
10010,1048-49,9,442904,2,4,3,45,100,2,11:02
10010,1048-49,10,4421201,1,4,4,32,131,2,12:08
10010,1048-49,10,4421102,1,4,4,43,195,2,13:28
10010,1048-49,10,4421003,2,4,4,52,226,2,17:02
10010,1048-49,10,442904,2,4,4,52,233,1,14:19
10010,1048-49,11,4421201,1,4,3,44,182,0,16:43
10010,1048-49,11,4421102,1,4,4,55,251,1,13:40
10010,1048-49,11,4421003,2,4,4,37,164,3,11:40
10010,1048-49,11,442904,2,4,4,36,163,1,14:07
10010,1048-49,12,4421201,1,4,4,59,234,0,16:10
10010,1048-49,12,4421102,1,4,4,47,201,2,13:33
10010,1048-49,12,4421003,2,4,4,38,159,3,12:59
10010,1048-49,12,442904,2,4,4,42,188,1,16:13
10011,1048-49,1,411202,2,2,2,0,0,2,18:24
10011,1048-49,1,411103,2,2,2,2,4,2,19:59
10011,1048-49,1,411302,2,2,2,2,4,3,17:27
10011,1048-49,1,411301,1,3,2,1,2,2,14:24
10011,1048-49,2,411202,2,2,1,1,2,1,14:44
10011,1048-49,2,411103,2,2,1,2,4,3,15:35
10011,1048-49,2,411302,2,2,2,0,0,3,16:43
10011,1048-49,2,411301,1,3,2,0,0,1,13:32
10011,1048-49,3,411202,2,2,1,0,0,2,21:40
10011,1048-49,3,411103,2,2,2,0,0,2,17:27
10011,1048-49,3,411302,2,2,1,0,0,1,15:25
10011,1048-49,3,411301,1,3,2,0,0,0,17:23
10011,1048-49,4,411202,2,2,1,1,2,2,13:02
10011,1048-49,4,411103,2,2,1,2,3,1,14:25
10011,1048-49,4,411302,2,2,1,0,0,2,16:41
10011,1048-49,4,411301,1,3,2,0,0,0,17:58
10011,1048-49,5,411202,2,2,2,1,2,1,10:56
10011,1048-49,5,411103,2,2,2,0,0,3,16:02
10011,1048-49,5,411302,2,2,1,0,0,0,17:32
10011,1048-49,5,411301,1,3,2,0,0,3,00:44
10011,1048-49,6,411202,2,2,0,1,2,2,16:33
10011,1048-49,6,411103,2,2,1,1,2,3,20:51
10011,1048-49,6,411302,2,2,1,0,0,0,17:54
10011,1048-49,6,411301,1,3,1,1,2,0,14:36
10011,1048-49,7,411202,2,2,1,2,5,1,09:40
10011,1048-49,7,411103,2,2,0,2,5,1,07:16
10011,1048-49,7,411302,2,2,0,2,5,1,13:10
10011,1048-49,7,411301,1,3,1,1,2,1,08:50
10011,1048-49,8,411202,2,2,1,1,3,0,05:59
10011,1048-49,8,411103,2,2,2,0,0,0,17:24
10011,1048-49,8,411302,2,2,1,2,6,2,09:42
10011,1048-49,8,411301,1,3,2,2,5,2,15:55
10011,1048-49,9,411202,2,2,1,0,0,0,13:58
10011,1048-49,9,411103,2,2,1,3,6,2,13:12
10011,1048-49,9,411302,2,2,2,1,2,0,17:32
10011,1048-49,9,411301,1,3,2,2,4,2,15:16
10011,1048-49,10,411202,2,2,1,1,4,2,16:07
10011,1048-49,10,411103,2,2,2,1,4,2,18:11
10011,1048-49,10,411302,2,2,2,2,9,1,15:09
10011,1048-49,10,411301,1,3,2,2,8,3,12:47
10011,1048-49,11,411202,2,2,2,0,0,3,15:51
10011,1048-49,11,411103,2,2,1,0,0,0,18:36
10011,1048-49,11,411302,2,2,2,2,8,3,14:02
10011,1048-49,11,411301,1,3,3,1,4,2,17:55
10011,1048-49,12,411202,2,2,1,0,0,2,13:05
10011,1048-49,12,411103,2,2,1,1,4,3,16:53
10011,1048-49,12,411302,2,2,2,2,8,0,16:20
10011,1048-49,12,411301,1,3,2,1,4,0,23:33
10012,1048-49,1,4241101,1,4,2,1,2,1,18:54
10012,1048-49,1,4241102,1,4,2,1,2,2,13:44
10012,1048-49,1,4241103,2,4,2,1,2,2,04:28
10012,1048-49,1,422403,2,4,2,0,0,1,16:48
10012,1048-49,2,4241101,1,4,4,0,0,1,18:11
10012,1048-49,2,4241102,1,4,4,1,2,1,23:03
10012,1048-49,2,4241103,2,4,3,1,2,2,07:02
10012,1048-49,2,422403,2,4,4,1,2,1,16:51
10012,1048-49,3,4241101,1,4,3,0,0,2,18:32
10012,1048-49,3,4241102,1,4,4,1,2,3,19:10
10012,1048-49,3,4241103,2,4,3,0,0,1,18:01
10012,1048-49,3,422403,2,4,3,1,2,1,23:45
10012,1048-49,4,4241101,1,4,3,0,0,1,03:19
10012,1048-49,4,4241102,1,4,3,2,4,1,13:34
10012,1048-49,4,4241103,2,4,3,0,0,2,12:27
10012,1048-49,4,422403,2,4,3,0,0,2,14:02
10012,1048-49,5,4241101,1,4,1,0,0,1,14:01
10012,1048-49,5,4241102,1,4,2,0,0,1,07:33
10012,1048-49,5,4241103,2,4,2,0,0,0,15:16
10012,1048-49,5,422403,2,4,2,2,3,1,19:56
10012,1048-49,6,4241101,1,4,1,0,0,1,16:39
10012,1048-49,6,4241102,1,4,1,1,2,2,12:38
10012,1048-49,6,4241103,2,4,1,1,2,3,23:33
10012,1048-49,6,422403,2,4,2,2,5,1,18:35
10012,1048-49,7,4241101,1,4,4,1,3,0,07:51
10012,1048-49,7,4241102,1,4,3,2,6,1,17:03
10012,1048-49,7,4241103,2,4,3,2,6,0,20:20
10012,1048-49,7,422403,2,4,3,0,0,1,19:21
10012,1048-49,8,4241101,1,4,2,1,3,0,15:05
10012,1048-49,8,4241102,1,4,2,0,0,3,17:58
